match_key,structure,system_type,system_id,temp,avg_energy,energy_std,delta,phase,run_id
o1-3/pt5sn4o1/t500.r3.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,500,-85816.69987547,0.63538163,0.051565,solid,
o1-3/pt5sn4o1/t200.r0.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,200,-85828.94582684,0.25086465,0.028174,solid,
o1-3/pt5sn4o1/t900.r7.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,900,-85800.05872672,1.16229669,0.177148,liquid,
o1-3/pt5sn4o1/t400.r2.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,400,-85820.79728689,0.50660173,0.044933,solid,
o1-3/pt5sn4o1/t700.r5.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,700,-85808.4602955,0.90312659,0.086455,solid,
o1-3/pt5sn4o1/t800.r6.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,800,-85804.16118128,1.04341132,0.129026,premelting,
o1-3/pt5sn4o1/t300.r1.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,300,-85824.87233436,0.37725173,0.037707,solid,
o1-3/pt5sn4o1/t600.r4.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,600,-85812.59361778,0.75589577,0.065198,solid,
o1-3/pt7sn5o1/t900.r7.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,900,-92434.77468923,1.21651806,0.196255,liquid,
o1-3/pt7sn5o1/t600.r4.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,600,-92447.71811152,0.79609204,0.13661,premelting,
o1-3/pt7sn5o1/t300.r1.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,300,-92460.42819757,0.38769722,0.041732,solid,
o1-3/pt7sn5o1/t800.r6.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,800,-92439.35651787,1.07943059,0.190974,liquid,
o1-3/pt7sn6o1/t300.r1.gpu0,Pt7sn6o1,PtxSnyOz,Pt7sn6o1,300,-92555.99804605,0.38694999,0.035109,solid,
o1-3/pt7sn6o1/t400.r2.gpu0,Pt7sn6o1,PtxSnyOz,Pt7sn6o1,400,-92551.79991379,0.51797932,0.056411,solid,
o1-3/pt7sn5o1/t400.r2.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,400,-92456.34534261,0.51829265,0.071922,solid,
o1-3/pt7sn6o1/t1100.r9.gpu0,Pt7sn6o1,PtxSnyOz,Pt7sn6o1,1100,-92522.06018739,1.4509351,0.276303,liquid,
o1-3/pt7sn5o1/t200.r0.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,200,-92464.59932317,0.25688194,0.028056,solid,
o1-3/pt7sn5o1/t700.r5.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,700,-92443.62932605,0.91617732,0.180289,liquid,
o1-3/sn1pt2o1/t1000.r8.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,1000,-75699.78007644,1.21628934,0.040908,solid,
o1-3/pt7sn6o1/t900.r7.gpu0,Pt7sn6o1,PtxSnyOz,Pt7sn6o1,900,-92530.68794076,1.19801526,0.230927,liquid,
o1-3/sn1pt2o1/t500.r3.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,500,-75719.57446429,0.59758926,0.027527,solid,
o1-3/pt7sn6o1/t700.r5.gpu0,Pt7sn6o1,PtxSnyOz,Pt7sn6o1,700,-92539.44298761,1.05972012,0.136496,premelting,
o1-3/sn1pt2o1/t200.r0.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,200,-75731.30868788,0.23831567,0.016505,solid,
o1-3/sn1pt2o1/t300.r1.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,300,-75727.40239387,0.35713453,0.020589,solid,
o1-3/sn1pt2o1/t800.r6.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,800,-75707.66860008,0.97901964,0.035393,solid,
o1-3/sn3pt4o1/t400.r2.gpu0,Sn3pt4o1,PtxSnyOz,Sn3pt4o1,400,-82455.01544871,0.49125195,0.048703,solid,
o1-3/sn3pt4o1/t300.r1.gpu0,Sn3pt4o1,PtxSnyOz,Sn3pt4o1,300,-82459.05681439,0.3676967,0.034447,solid,
o1-3/sn3pt4o1/t1100.r9.gpu0,Sn3pt4o1,PtxSnyOz,Sn3pt4o1,1100,-82426.26160632,1.38397517,0.195435,liquid,
o1-3/sn3pt4o1/t500.r3.gpu0,Sn3pt4o1,PtxSnyOz,Sn3pt4o1,500,-82450.9460382,0.61251874,0.094945,solid,
o1-3/sn1pt2o1/t900.r7.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,900,-75703.75409333,1.09901754,0.039287,solid,
o1-3/sn3pt4o1/t200.r0.gpu0,Sn3pt4o1,PtxSnyOz,Sn3pt4o1,200,-82463.08676611,0.24556186,0.024411,solid,
o1-3/sn4pt3o1/t200.r0.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,200,-79288.45235118,0.25203679,0.022177,solid,
o1-3/sn4pt3o1/t700.r5.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,700,-79268.14688423,0.86563937,0.070648,solid,
o1-3/sn4pt3o1/t400.r2.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,400,-79280.3894296,0.50162104,0.032856,solid,
o1-3/sn4pt3o1/t500.r3.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,500,-79276.42547034,0.62831587,0.035668,solid,
o1-3/sn4pt3o1/t600.r4.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,600,-79272.27188603,0.75336694,0.105843,premelting,
o1/g-1-o1sn4pt3/t700.r5.gpu0,G,PtxSnyOz,G,700,-79268.24442326,0.86559749,0.181968,liquid,
o1/g-1-o1sn4pt3/t1000.r8.gpu0,G,PtxSnyOz,G,1000,-79255.87324856,1.25849562,0.256771,liquid,
o1/g-1-o1sn4pt3/t800.r6.gpu0,G,PtxSnyOz,G,800,-79264.22066543,0.99586052,0.079875,solid,
o1/g-1-o1sn4pt3/t300.r1.gpu0,G,PtxSnyOz,G,300,-79284.47246039,0.36580548,0.052748,solid,
o1/pt2sn2o1/t600.r4.gpu0,Pt2sn2o1,PtxSnyOz,Pt2sn2o1,600,-75812.45671906,0.74147685,0.044587,solid,
o1/pt2sn2o1/t300.r1.gpu0,Pt2sn2o1,PtxSnyOz,Pt2sn2o1,300,-75824.28624163,0.36818081,0.026799,solid,
o1/pt2sn2o1/t800.r6.gpu0,Pt2sn2o1,PtxSnyOz,Pt2sn2o1,800,-75804.5420549,0.98607189,0.051151,solid,
o1/pt2sn2o1/t200.r0.gpu0,Pt2sn2o1,PtxSnyOz,Pt2sn2o1,200,-75828.2192801,0.24498395,0.021162,solid,
o1/pt2sn2o1/t900.r7.gpu0,Pt2sn2o1,PtxSnyOz,Pt2sn2o1,900,-75800.56747913,1.11503642,0.051909,solid,
o1/pt2sn2o1/t400.r2.gpu0,Pt2sn2o1,PtxSnyOz,Pt2sn2o1,400,-75820.35324317,0.48868812,0.032827,solid,
o1/pt2sn2o1/t500.r3.gpu0,Pt2sn2o1,PtxSnyOz,Pt2sn2o1,500,-75816.40543235,0.61527962,0.039711,solid,
o1/pt2sn2o1/t700.r5.gpu0,Pt2sn2o1,PtxSnyOz,Pt2sn2o1,700,-75808.50795937,0.86436589,0.044976,solid,
o1/pt3sn2o1/t1000.r8.gpu0,Pt3sn2o1,PtxSnyOz,Pt3sn2o1,1000,-79065.51931746,1.26497586,0.125345,premelting,
o1/pt2sn2o1/t1000.r8.gpu0,Pt2sn2o1,PtxSnyOz,Pt2sn2o1,1000,-75796.58522103,1.23875534,0.06183,solid,
o1/pt3sn2o1/t1100.r9.gpu0,Pt3sn2o1,PtxSnyOz,Pt3sn2o1,1100,-79061.49378383,1.40285918,0.171376,liquid,
o1/pt3sn2o1/t500.r3.gpu0,Pt3sn2o1,PtxSnyOz,Pt3sn2o1,500,-79085.6836931,0.60630127,0.031389,solid,
o1/pt3sn2o1/t700.r5.gpu0,Pt3sn2o1,PtxSnyOz,Pt3sn2o1,700,-79077.72147574,0.8562202,0.041649,solid,
o1/pt3sn2o1/t400.r2.gpu0,Pt3sn2o1,PtxSnyOz,Pt3sn2o1,400,-79089.64642303,0.486219,0.03102,solid,
o1/pt5sn3o1/t300.r1.gpu0,Pt5sn3o1,PtxSnyOz,Pt5sn3o1,300,-85727.74632944,0.37732792,0.057527,solid,
o1/pt3sn2o1/t600.r4.gpu0,Pt3sn2o1,PtxSnyOz,Pt3sn2o1,600,-79081.69912937,0.7274994,0.041787,solid,
o1/pt5sn3o1/t400.r2.gpu0,Pt5sn3o1,PtxSnyOz,Pt5sn3o1,400,-85723.6937405,0.50266504,0.057671,solid,
o1/pt5sn3o1/t700.r5.gpu0,Pt5sn3o1,PtxSnyOz,Pt5sn3o1,700,-85711.58316849,0.88852658,0.116189,premelting,
o1/pt5sn3o1/t600.r4.gpu0,Pt5sn3o1,PtxSnyOz,Pt5sn3o1,600,-85715.6546581,0.76339742,0.130573,premelting,
o1/pt5sn3o1/t500.r3.gpu0,Pt5sn3o1,PtxSnyOz,Pt5sn3o1,500,-85719.72307854,0.62864869,0.048487,solid,
o1/pt5sn3o1/t1000.r8.gpu0,Pt5sn3o1,PtxSnyOz,Pt5sn3o1,1000,-85699.44012486,1.35450505,0.25828,liquid,
o1/pt5sn3o1/t900.r7.gpu0,Pt5sn3o1,PtxSnyOz,Pt5sn3o1,900,-85703.43347923,1.15216942,0.120258,premelting,
o1/pt5sn4o1/t400.r2.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,400,-85820.79220173,0.50500756,0.045728,solid,
o1/pt5sn4o1/t1100.r9.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,1100,-85791.56288775,1.44755817,0.231443,liquid,
o1/pt5sn3o1/t800.r6.gpu0,Pt5sn3o1,PtxSnyOz,Pt5sn3o1,800,-85707.49720282,1.02314993,0.200271,liquid,
o1/pt5sn4o1/t500.r3.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,500,-85816.69302504,0.63197459,0.054732,solid,
o1/pt5sn4o1/t600.r4.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,600,-85812.60533582,0.76706265,0.085236,solid,
o1/pt5sn4o1/t1000.r8.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,1000,-85795.97556491,1.28634231,0.129086,premelting,
o1/pt5sn4o1/t700.r5.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,700,-85808.46866565,0.88872491,0.104062,premelting,
o1/pt5sn4o1/t200.r0.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,200,-85828.94340959,0.25241334,0.031479,solid,
o1/pt5sn4o1/t800.r6.gpu0,Pt5sn4o1,PtxSnyOz,Pt5sn4o1,800,-85804.16179538,1.04587622,0.149612,premelting,
o1/pt7sn5o1/t300.r1.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,300,-92460.39443766,0.38822642,0.052863,solid,
o1/pt7sn5o1/t400.r2.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,400,-92456.33793249,0.51703461,0.069827,solid,
o1/pt7sn5o1/t700.r5.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,700,-92443.7290959,0.91343208,0.140189,premelting,
o1/pt7sn5o1/t900.r7.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,900,-92435.10375622,1.21428166,0.185713,liquid,
o1/pt7sn5o1/t800.r6.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,800,-92439.37731245,1.05341036,0.221035,liquid,
o1/pt7sn5o1/t1100.r9.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,1100,-92426.16343645,1.52150794,0.272743,liquid,
o1/pt7sn6o1/t200.r0.gpu0,Pt7sn6o1,PtxSnyOz,Pt7sn6o1,200,-92560.14948576,0.26219682,0.027803,solid,
o1/pt7sn5o1/t600.r4.gpu0,Pt7sn5o1,PtxSnyOz,Pt7sn5o1,600,-92447.61737983,0.80320491,0.144309,premelting,
o1/pt7sn6o1/t300.r1.gpu0,Pt7sn6o1,PtxSnyOz,Pt7sn6o1,300,-92555.99688963,0.38599098,0.034609,solid,
o1/pt7sn6o1/t900.r7.gpu0,Pt7sn6o1,PtxSnyOz,Pt7sn6o1,900,-92530.63144932,1.18091533,0.231084,liquid,
o1/sn1pt2o1/t1100.r9.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,1100,-75695.82492156,1.32899366,0.042865,solid,
o1/pt7sn6o1/t700.r5.gpu0,Pt7sn6o1,PtxSnyOz,Pt7sn6o1,700,-92539.00720801,1.00338876,0.184831,liquid,
o1/sn1pt2o1/t200.r0.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,200,-75731.30820983,0.23798064,0.016206,solid,
o1/sn1pt2o1/t300.r1.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,300,-75727.40157128,0.35582334,0.020391,solid,
o1/sn1pt2o1/t800.r6.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,800,-75707.72372672,0.97790928,0.037808,solid,
o1/sn1pt2o1/t1000.r8.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,1000,-75699.71450815,1.22068782,0.051322,solid,
o1/sn1pt2o1/t500.r3.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,500,-75719.5737233,0.59834034,0.027791,solid,
o1/sn1pt2o1/t900.r7.gpu0,Sn1pt2o1,PtxSnyOz,Sn1pt2o1,900,-75703.76685209,1.09158474,0.039309,solid,
o1/sn3pt4o1/t1100.r9.gpu0,Sn3pt4o1,PtxSnyOz,Sn3pt4o1,1100,-82426.01229025,1.40451632,0.180458,liquid,
o1/sn3pt4o1/t400.r2.gpu0,Sn3pt4o1,PtxSnyOz,Sn3pt4o1,400,-82455.00240662,0.49305277,0.073689,solid,
o1/sn3pt4o1/t500.r3.gpu0,Sn3pt4o1,PtxSnyOz,Sn3pt4o1,500,-82450.97494886,0.61168898,0.058093,solid,
o1/sn4pt3o1/t200.r0.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,200,-79288.46559525,0.2521407,0.020549,solid,
o1/sn4pt3o1/t400.r2.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,400,-79280.24595128,0.49352396,0.060762,solid,
o1/sn4pt3o1/t600.r4.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,600,-79272.44054161,0.76360847,0.059536,solid,
o1/sn4pt3o1/t1000.r8.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,1000,-79256.16771934,1.2866157,0.126064,premelting,
o1/sn4pt3o1/t300.r1.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,300,-79284.38854258,0.38753079,0.029084,solid,
o1/sn4pt3o1/t500.r3.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,500,-79276.29781361,0.63273958,0.039005,solid,
o1/sn4pt3o1/t800.r6.gpu0,Sn4pt3o1,PtxSnyOz,Sn4pt3o1,800,-79264.18131606,0.98819198,0.053515,solid,
o2-2/o2pt4sn6/t200.r0.gpu0,O2pt4sn6,PtxSnyOz,O2pt4sn6,200,-83186.73410746,0.2623397,0.031051,solid,
o2-2/o2pt4sn6/t400.r2.gpu0,O2pt4sn6,PtxSnyOz,O2pt4sn6,400,-83178.59938794,0.51708855,0.066262,solid,
o2-2/o2pt4sn6/t300.r1.gpu0,O2pt4sn6,PtxSnyOz,O2pt4sn6,300,-83182.64749287,0.40389362,0.087166,solid,
o2-2/o2pt4sn6/t1100.r9.gpu0,O2pt4sn6,PtxSnyOz,O2pt4sn6,1100,-83149.38761458,1.46280924,0.270887,liquid,
o2-2/o2pt4sn6/t800.r6.gpu0,O2pt4sn6,PtxSnyOz,O2pt4sn6,800,-83162.27452014,1.0993336,0.150676,liquid,
o2-2/o2pt4sn6/t900.r7.gpu0,O2pt4sn6,PtxSnyOz,O2pt4sn6,900,-83157.91481754,1.1908952,0.167858,liquid,
o2-2/o2pt7sn7/t500.r3.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,500,-93080.25889495,0.66320235,0.049264,solid,
o2-2/o2pt7sn7/t800.r6.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,800,-93067.17200863,1.05223696,0.179601,liquid,
o2-2/o2pt7sn7/t900.r7.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,900,-93062.72972316,1.21032617,0.214812,liquid,
o2-2/o2pt7sn7/t600.r4.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,600,-93075.77900731,0.79746666,0.110067,premelting,
o2-2/o2pt7sn7/t300.r1.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,300,-93088.59365934,0.38869318,0.061547,solid,
o2-2/o2pt7sn7/t700.r5.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,700,-93071.50912697,0.9300761,0.150164,liquid,
o2-2/o2pt7sn7/t400.r2.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,400,-93084.40685831,0.52482109,0.059101,solid,
o2-2/o2sn8pt7/t700.r5.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,700,-93166.92264315,0.96220003,0.210602,liquid,
o2-2/o2sn8pt7/t400.r2.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,400,-93180.27220632,0.56325212,0.123041,premelting,
o2-2/o2sn8pt7/t500.r3.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,500,-93175.89988222,0.68936928,0.164629,liquid,
o2-2/o2sn8pt7/t800.r6.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,800,-93162.65102087,1.10833764,0.327654,liquid,
o2-2/o2sn8pt7/t300.r1.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,300,-93184.3465759,0.39759086,0.061017,solid,
o2-2/o2sn8pt7/t200.r0.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,200,-93188.97060179,0.27468131,0.069496,solid,
o2-2/pt3sn3o2/t500.r3.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,500,-79617.84621297,0.60989664,0.074653,solid,
o2-2/pt3sn3o2/t200.r0.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,200,-79629.88040302,0.24419227,0.031166,solid,
o2-2/pt3sn3o2/t400.r2.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,400,-79621.91036316,0.48674186,0.043675,solid,
o2-2/pt3sn3o2/t700.r5.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,700,-79609.74988864,0.85434856,0.091508,solid,
o2-2/pt3sn3o2/t300.r1.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,300,-79625.94447615,0.36552008,0.038145,solid,
o2-2/sn3o2pt2/t600.r4.gpu0,Sn3o2pt2,PtxSnyOz,Sn3o2pt2,600,-76344.73429791,0.74885985,0.049367,solid,
o2-2/sn3o2pt2/t400.r2.gpu0,Sn3o2pt2,PtxSnyOz,Sn3o2pt2,400,-76352.75961607,0.49750582,0.033949,solid,
o2-2/pt3sn3o2/t600.r4.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,600,-79613.82505118,0.73544892,0.071375,solid,
o2-2/sn3o2pt2/t900.r7.gpu0,Sn3o2pt2,PtxSnyOz,Sn3o2pt2,900,-76332.62765264,1.12823658,0.069155,solid,
o2-2/pt3sn3o2/t900.r7.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,900,-79601.58774774,1.10536621,0.110516,premelting,
o2-2/sn3o2pt2/t500.r3.gpu0,Sn3o2pt2,PtxSnyOz,Sn3o2pt2,500,-76348.75532884,0.62086275,0.034155,solid,
o2-2/sn3o2pt2/t200.r0.gpu0,Sn3o2pt2,PtxSnyOz,Sn3o2pt2,200,-76360.75633218,0.24814159,0.024203,solid,
o2-2/sn3o2pt2/t800.r6.gpu0,Sn3o2pt2,PtxSnyOz,Sn3o2pt2,800,-76336.63447984,1.00410381,0.081004,solid,
o2-2/sn3o2pt2/t1100.r9.gpu0,Sn3o2pt2,PtxSnyOz,Sn3o2pt2,1100,-76324.51152308,1.3889409,0.074925,solid,
o2-2/sn5o2pt4/t1000.r8.gpu0,Sn5o2pt4,PtxSnyOz,Sn5o2pt4,1000,-83058.60530138,1.31347418,0.166086,liquid,
o2-2/sn5o2pt4/t300.r1.gpu0,Sn5o2pt4,PtxSnyOz,Sn5o2pt4,300,-83087.65606796,0.38478748,0.034302,solid,
o2-2/sn5o2pt4/t400.r2.gpu0,Sn5o2pt4,PtxSnyOz,Sn5o2pt4,400,-83083.53415146,0.50977873,0.048061,solid,
o2-2/sn5o2pt4/t500.r3.gpu0,Sn5o2pt4,PtxSnyOz,Sn5o2pt4,500,-83079.40271075,0.64293026,0.056851,solid,
o2-2/sn5o2pt4/t200.r0.gpu0,Sn5o2pt4,PtxSnyOz,Sn5o2pt4,200,-83091.76356109,0.25566978,0.026987,solid,
o2-2/sn5o2pt4/t1100.r9.gpu0,Sn5o2pt4,PtxSnyOz,Sn5o2pt4,1100,-83054.18450069,1.45554945,0.256268,liquid,
o2-2/sn6pt5o2/t200.r0.gpu0,Sn6pt5o2,PtxSnyOz,Sn6pt5o2,200,-86456.84293883,0.25854373,0.025492,solid,
o2-2/sn6pt5o2/t1000.r8.gpu0,Sn6pt5o2,PtxSnyOz,Sn6pt5o2,1000,-86423.45785291,1.34305138,0.225975,liquid,
o2-2/sn5o2pt4/t800.r6.gpu0,Sn5o2pt4,PtxSnyOz,Sn5o2pt4,800,-83066.95298547,1.05213336,0.137732,premelting,
o2-2/sn6pt5o2/t400.r2.gpu0,Sn6pt5o2,PtxSnyOz,Sn6pt5o2,400,-86448.49096628,0.51646425,0.05702,solid,
o2-2/sn6pt5o2/t900.r7.gpu0,Sn6pt5o2,PtxSnyOz,Sn6pt5o2,900,-86427.25409716,1.24130659,0.35484,liquid,
o2-2/sn6pt5o2/t600.r4.gpu0,Sn6pt5o2,PtxSnyOz,Sn6pt5o2,600,-86440.08144431,0.78802502,0.115252,premelting,
o2-2/sn6pt5o2/t1100.r9.gpu0,Sn6pt5o2,PtxSnyOz,Sn6pt5o2,1100,-86418.88948021,1.48022652,0.242262,liquid,
o2-2/sn6pt5o2/t700.r5.gpu0,Sn6pt5o2,PtxSnyOz,Sn6pt5o2,700,-86435.82396972,0.91210192,0.095411,solid,
o2-2/sn6pt5o2/t500.r3.gpu0,Sn6pt5o2,PtxSnyOz,Sn6pt5o2,500,-86444.29946455,0.65114148,0.069044,solid,
o2-3/o2pt4sn6/t400.r2.gpu0,O2pt4sn6,PtxSnyOz,O2pt4sn6,400,-83178.5434795,0.5235871,0.101797,premelting,
o2-3/o2pt4sn6/t300.r1.gpu0,O2pt4sn6,PtxSnyOz,O2pt4sn6,300,-83182.59459603,0.39823263,0.049015,solid,
o2-3/o2pt4sn6/t1100.r9.gpu0,O2pt4sn6,PtxSnyOz,O2pt4sn6,1100,-83149.45454334,1.45438051,0.225722,liquid,
o2-3/o2pt4sn6/t200.r0.gpu0,O2pt4sn6,PtxSnyOz,O2pt4sn6,200,-83186.7374271,0.25922365,0.030606,solid,
o2-3/o2pt7sn7/t300.r1.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,300,-93088.58732954,0.39082091,0.063788,solid,
o2-3/o2pt7sn7/t600.r4.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,600,-93075.80516167,0.78229291,0.084726,solid,
o2-3/o2pt7sn7/t500.r3.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,500,-93080.13281381,0.66658504,0.100847,premelting,
o2-3/o2pt7sn7/t400.r2.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,400,-93084.33499383,0.5196894,0.061209,solid,
o2-3/o2pt7sn7/t900.r7.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,900,-93062.79137723,1.21811292,0.232738,liquid,
o2-3/o2pt7sn7/t200.r0.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,200,-93092.82292898,0.25821035,0.035069,solid,
o2-3/o2pt7sn7/t700.r5.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,700,-93071.44814303,0.92023688,0.118488,premelting,
o2-3/o2pt7sn7/t800.r6.gpu0,O2pt7sn7,PtxSnyOz,O2pt7sn7,800,-93067.15864519,1.05795569,0.191533,liquid,
o2-3/o2sn8pt7/t400.r2.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,400,-93180.2313965,0.56335189,0.142012,premelting,
o2-3/o2sn8pt7/t500.r3.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,500,-93176.04206834,0.6867841,0.089639,solid,
o2-3/o2sn8pt7/t200.r0.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,200,-93188.97411969,0.27315295,0.022521,solid,
o2-3/o2sn8pt7/t300.r1.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,300,-93184.3430156,0.39857404,0.062713,solid,
o2-3/pt3sn3o2/t1000.r8.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,1000,-79597.92290442,1.25307618,0.092474,solid,
o2-3/o2sn8pt7/t700.r5.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,700,-93167.02338474,0.95897312,0.20568,liquid,
o2-3/pt3sn3o2/t300.r1.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,300,-79625.94431169,0.36441039,0.037819,solid,
o2-3/pt3sn3o2/t200.r0.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,200,-79629.88004095,0.24326426,0.029937,solid,
o2-3/pt3sn3o2/t600.r4.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,600,-79613.80693985,0.73434067,0.074217,solid,
o2-3/pt3sn3o2/t500.r3.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,500,-79617.84112423,0.61581074,0.080169,solid,
o2-3/o2sn8pt7/t800.r6.gpu0,O2sn8pt7,PtxSnyOz,O2sn8pt7,800,-93162.71063009,1.08808004,0.156041,liquid,
o2-3/sn3o2pt2/t1100.r9.gpu0,Sn3o2pt2,PtxSnyOz,Sn3o2pt2,1100,-76324.5098062,1.39374565,0.081079,solid,
o2-3/pt3sn3o2/t700.r5.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,700,-79609.7693654,0.86072183,0.0865,solid,
o2-3/pt3sn3o2/t900.r7.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,900,-79601.6447802,1.10859318,0.154585,liquid,
o2-3/pt3sn3o2/t400.r2.gpu0,Pt3sn3o2,PtxSnyOz,Pt3sn3o2,400,-79621.91465241,0.49029461,0.041912,solid,
o2-3/sn3o2pt2/t400.r2.gpu0,Sn3o2pt2,PtxSnyOz,Sn3o2pt2,400,-76352.75979974,0.49676541,0.032831,solid,
o2-3/sn3o2pt2/t200.r0.gpu0,Sn3o2pt2,PtxSnyOz,Sn3o2pt2,200,-76360.75766136,0.24778085,0.021254,solid,
o2-3/sn5o2pt4/t1000.r8.gpu0,Sn5o2pt4,PtxSnyOz,Sn5o2pt4,1000,-83058.63803154,1.31624328,0.135544,premelting,
o2-3/sn5o2pt4/t200.r0.gpu0,Sn5o2pt4,PtxSnyOz,Sn5o2pt4,200,-83091.76014254,0.25324748,0.028017,solid,
