结构,Sn含量,温度,模拟序号,每原子能量,相对能量,每原子标准差
pt5sn3-1-best,3,700,15,-10659.4208691875,2.524472431250615,0.10864801375
pt5sn3-1-best,3,700,16,-10659.403261655,2.5420799637504388,0.1079597625
pt5sn3-1-best,3,700,17,-10659.42302787625,2.522313742500046,0.11076786875
pt5sn3-1-best,3,800,6,-10658.92255878625,3.022782832500525,0.1283446725
pt5sn3-1-best,3,800,6,-10658.93431821625,3.0110234024996316,0.12478294625
pt5sn3-1-best,3,800,6,-10658.92301504625,3.0223265724998782,0.124656535
pt5sn3-1-best,3,800,20,-10658.89811776375,3.0472238549991744,0.12544390375
pt5sn3-1-best,3,800,19,-10658.88348933,3.0618522887489235,0.12463317625
pt5sn3-1-best,3,800,18,-10658.94061967875,3.0047219400003087,0.1252126075
pt5sn3-1-best,3,900,7,-10658.40001469375,3.5453269249992445,0.13794298375
pt5sn3-1-best,3,900,7,-10658.42347504,3.5218665787506325,0.14074251
pt5sn3-1-best,3,900,7,-10658.41257710625,3.5327645124998526,0.1452044375
pt5sn3-1-best,3,900,21,-10658.382186325,3.563155293750242,0.1402244625
pt5sn3-1-best,3,900,22,-10658.4309554825,3.514386136250323,0.1392307725
pt5sn3-1-best,3,1000,8,-10657.91442376625,4.030917852500352,0.15732660125
pt5sn3-1-best,3,1000,8,-10657.88490660875,4.060435010000219,0.15742392
pt5sn3-1-best,3,1000,8,-10657.85637552875,4.088966089999303,0.155229245
pt5sn3-1-best,3,1000,26,-10657.89276555625,4.0525760625005205,0.158135875
pt5sn3-1-best,3,1000,24,-10657.8569209225,4.088420696249159,0.158221515
pt5sn3-1-best,3,1000,25,-10657.901986835,4.043354783749237,0.15671746875
pt5sn3-1-best,3,1100,9,-10657.35471423375,4.590627384999607,0.17270056125
pt5sn3-1-best,3,1100,9,-10657.37076921375,4.574572404999344,0.1753272825
pt5sn3-1-best,3,1100,9,-10657.36848220125,4.5768594175006,0.17464370375
pt5sn3-1-best,3,1100,27,-10657.37917859625,4.566163022500405,0.17587812
pt5sn3-1-best,3,1100,28,-10657.33468041625,4.610661202499614,0.175299265
pt5sn3-1-best,3,1100,29,-10657.37191925125,4.573422367499006,0.17673043125
pt6,0,200,0,-14712.558738938334,0.0030149800004437566,0.04019066833333333
pt6,0,200,0,-14712.55854117,0.003212748335499782,0.040118905
pt6,0,200,0,-14712.561753918335,0.0,0.04015464
pt6,0,300,1,-14711.914128391667,0.64762552666798,0.06122178166666667
pt6,0,300,1,-14711.91306692,0.6486869983345969,0.060826975
pt6,0,300,1,-14711.912187933332,0.6495659850024822,0.061781155000000004
pt6,0,400,2,-14711.25320495,1.308548968334435,0.08404300999999999
pt6,0,400,2,-14711.244716208334,1.3170377100013866,0.08111655666666666
pt6,0,400,2,-14711.252743821666,1.3090100966692262,0.08328696666666667
pt6,0,500,3,-14710.605513163333,1.9562407550019998,0.101907335
pt6,0,500,3,-14710.604261765,1.957492153334897,0.10124026333333334
pt6,0,500,3,-14710.605050531667,1.9567033866678685,0.10186683
pt6,0,600,4,-14709.928635248332,2.633118670002659,0.12263878666666667
pt6,0,600,4,-14709.92244427,2.6393096483352565,0.12287374833333332
pt6,0,600,4,-14709.924578508333,2.6371754100018734,0.12289608166666667
pt6,0,700,5,-14709.265650885,3.2961030333353847,0.14435814666666666
pt6,0,700,5,-14709.263857223334,3.2978966950013273,0.14348892833333335
pt6,0,700,5,-14709.260887258335,3.3008666599998833,0.14501719666666665
pt6,0,800,6,-14708.580558308333,3.9811956100020325,0.16374320833333333
pt6,0,800,6,-14708.596048391666,3.9657055266688985,0.16287591833333334
pt6,0,800,6,-14708.595959503333,3.965794415002165,0.16434932666666666
pt6,0,900,7,-14707.872742034999,4.689011883336207,0.18915269833333334
pt6,0,900,7,-14707.919041908333,4.64271201000156,0.184184185
pt6,0,900,7,-14707.913019630001,4.648734288333799,0.18548284333333334
pt6,0,1000,8,-14707.255676841667,5.3060770766678615,0.20465334000000002
pt6,0,1000,8,-14707.245467388333,5.316286530001889,0.20721511666666667
pt6,0,1000,8,-14707.24670165,5.315052268335421,0.20862103166666668
pt6,0,1100,9,-14706.534442965,6.027310953335473,0.23083518
pt6,0,1100,9,-14706.562107281667,5.999646636668331,0.22948203166666667
pt6,0,1100,9,-14706.57639076,5.985363158335531,0.23127488833333332
pt6sn1,1,200,0,-12624.574701678572,1.8207141692982987e-05,0.03536304
pt6sn1,1,200,0,-12624.57430777,0.0004121157126064645,0.035506864285714285
pt6sn1,1,200,0,-12624.574719885713,0.0,0.035419207142857144
pt6sn1,1,300,1,-12624.00409264857,0.5706272371426167,0.05315414714285714
pt6sn1,1,300,1,-12624.004164448572,0.5705554371415928,0.053204975714285715
pt6sn1,1,300,1,-12624.003976488571,0.570743397141996,0.05330738571428571
pt6sn1,1,400,2,-12623.425143589999,1.1495762957147235,0.07115290285714286
pt6sn1,1,400,2,-12623.438907258573,1.1358126271406945,0.07301998142857144
pt6sn1,1,400,2,-12623.439968935714,1.1347509499992157,0.07271761714285714
pt6sn1,1,500,3,-12622.90723353,1.6674863557127537,0.09141882571428571
pt6sn1,1,500,3,-12622.892020635714,1.682699249999132,0.09395865428571429
pt6sn1,1,500,3,-12622.860332745713,1.7143871400003263,0.08902988857142857
pt6sn1,1,600,4,-12622.280018444286,2.2947014414276055,0.10911683714285714
pt6sn1,1,600,4,-12622.282865475714,2.2918544099993596,0.10737989857142857
pt6sn1,1,600,4,-12622.302323868571,2.272396017142455,0.11109334857142858
pt6sn1,1,700,5,-12621.731802655715,2.8429172299984202,0.1273634957142857
pt6sn1,1,700,5,-12621.737222718572,2.837497167141919,0.12852868571428572
pt6sn1,1,700,5,-12621.732806597141,2.841913288571959,0.12755259
pt6sn1,1,800,6,-12621.13700762,3.437712265713344,0.14662556
pt6sn1,1,800,6,-12621.120094504286,3.4546253814278316,0.14813567428571428
pt6sn1,1,800,6,-12621.154732985715,3.4199868999985483,0.14757001
pt6sn1,1,900,7,-12620.52852978,4.046190105713322,0.1646753442857143
pt6sn1,1,900,7,-12620.532002504286,4.042717381427792,0.16515002571428572
pt6sn1,1,900,7,-12620.546295127144,4.028424758569599,0.16485474142857143
pt6sn1,1,1000,8,-12619.9612273,4.613492585713175,0.18311588714285715
pt6sn1,1,1000,8,-12619.962480654285,4.612239231428248,0.18253015428571429
pt6sn1,1,1000,8,-12619.959789302857,4.614930582856687,0.18287484857142858
pt6sn1,1,1100,9,-12619.364299351428,5.210420534285731,0.20422261428571428
pt6sn1,1,1100,9,-12619.371267202858,5.203452682855641,0.19961158714285715
pt6sn1,1,1100,9,-12619.379805645714,5.19491423999898,0.20112139999999998
pt6sn2,2,200,0,-11058.61441413,0.032682346251021954,0.0303491825
pt6sn2,2,200,0,-11058.64709647625,0.0,0.04037856875
pt6sn2,2,200,0,-11058.614027235,0.033069241249904735,0.03043706875
pt6sn2,2,200,0,-11058.61400199,0.033094486250774935,0.030402965
pt6sn2,2,200,0,-11058.61433614625,0.03276033000111056,0.03032020625
pt6sn2,2,200,0,-11058.63949256875,0.0076039075011067325,0.04095783875
pt6sn2,2,200,1,-11058.6147031325,0.03239334375030012,0.03038599375
pt6sn2,2,200,0,-11058.61418872125,0.032907754999541794,0.03036063875
pt6sn2,2,200,2,-11058.615998195,0.031098281249796855,0.03045078375
pt6sn2,2,300,1,-11058.1639472,0.48314927624960546,0.04547432875
pt6sn2,2,300,1,-11058.16452979125,0.4825666850010748,0.04548741375
pt6sn2,2,300,1,-11058.16469702625,0.48239945000023,0.04553320375
pt6sn2,2,300,1,-11058.16442179125,0.4826746849994379,0.045596195
pt6sn2,2,300,1,-11058.1644253775,0.48267109875087044,0.04566127
pt6sn2,2,300,1,-11058.163859375,0.48323710125077923,0.0455553325
pt6sn2,2,300,3,-11058.16452561125,0.4825708650005254,0.04565918125
pt6sn2,2,300,4,-11058.1645353875,0.48256108875102655,0.0458189075
pt6sn2,2,300,5,-11058.164093975,0.4830025012506667,0.04554758125
pt6sn2,2,400,2,-11057.65985199625,0.9872444800002995,0.061407275
pt6sn2,2,400,2,-11057.65988442875,0.9872120475010888,0.06163132875
pt6sn2,2,400,2,-11057.66034076,0.9867557162506273,0.06167860125
pt6sn2,2,400,2,-11057.66089426625,0.9862022100005561,0.06153037125
pt6sn2,2,400,2,-11057.66010683625,0.9869896399995923,0.0617019425
pt6sn2,2,400,2,-11057.6597097675,0.9873867087499093,0.06179068125
pt6sn2,2,400,8,-11057.66081112125,0.986285355000291,0.06140145625
pt6sn2,2,400,6,-11057.65971385375,0.9873826224993536,0.06204170375
pt6sn2,2,400,7,-11057.6602117225,0.9868847537509282,0.06165138375
pt6sn2,2,500,3,-11057.10543757125,1.5416589050000766,0.07675169375
pt6sn2,2,500,3,-11057.12401834,1.523078136249751,0.0771278125
pt6sn2,2,500,3,-11057.14830457625,1.49879189999956,0.07900903875
pt6sn2,2,500,3,-11057.121065225,1.52603125125097,0.08019710625
pt6sn2,2,500,3,-11057.13829398875,1.5088024875003612,0.07924833
pt6sn2,2,500,3,-11057.14304041875,1.504056057499838,0.07892925625
pt6sn2,2,500,11,-11057.1266882725,1.520408203750776,0.07750102125
pt6sn2,2,500,9,-11057.1393341725,1.5077623037504964,0.0799753925
pt6sn2,2,500,10,-11057.149983725,1.4971127512508247,0.07839232125
pt6sn2,2,600,4,-11056.5890223325,2.0580741437497636,0.09174573625
pt6sn2,2,600,4,-11056.60874619375,2.038350282500687,0.09460360875
pt6sn2,2,600,4,-11056.61387686,2.03321961625079,0.09266992875
pt6sn2,2,600,4,-11056.59967837875,2.047418097499758,0.09223875
pt6sn2,2,600,4,-11056.61119189375,2.0359045825007343,0.09165897375
pt6sn2,2,600,4,-11056.61061284375,2.0364836325006763,0.0929110325
pt6sn2,2,600,12,-11056.612348135,2.034748341249724,0.09509528375
pt6sn2,2,600,13,-11056.59969128625,2.047405190000063,0.09249456
pt6sn2,2,600,14,-11056.612151775,2.0349447012504243,0.0947543675
pt6sn2,2,700,5,-11056.09277597,2.5543205062494962,0.10762883875
pt6sn2,2,700,5,-11056.08318393625,2.5639125399993645,0.10835542625
pt6sn2,2,700,5,-11056.12544033625,2.5216561399993225,0.11087664875
pt6sn2,2,700,5,-11056.08861797375,2.558478502500293,0.10786951
pt6sn2,2,700,5,-11056.12498094,2.522115536250567,0.11063501375
pt6sn2,2,700,5,-11056.10052975875,2.546566717499445,0.1122226575
pt6sn2,2,700,17,-11056.06086760625,2.586228870000923,0.11188415375
pt6sn2,2,700,15,-11056.0989796075,2.5481168687510944,0.11110313125
pt6sn2,2,700,16,-11056.0951766575,2.5519198187503207,0.1073195725
pt6sn2,2,800,6,-11055.59575860875,3.0513378675004788,0.1233436075
pt6sn2,2,800,6,-11055.5740278675,3.0730686087499635,0.128329215
pt6sn2,2,800,6,-11055.61229409875,3.034802377500455,0.12752742375
pt6sn2,2,800,6,-11055.59220047375,3.0548960025007545,0.124767075
pt6sn2,2,800,6,-11055.60692725875,3.040169217500079,0.12557209875
pt6sn2,2,800,6,-11055.585261965,3.0618345112507086,0.12334895125
pt6sn2,2,800,20,-11055.60026390875,3.046832567501042,0.1233999725
pt6sn2,2,800,18,-11055.59913219875,3.047964277500796,0.124353535
pt6sn2,2,800,19,-11055.59664331875,3.0504531575006695,0.12513741
pt6sn2,2,900,7,-11055.088184415,3.55891206124943,0.1453814775
pt6sn2,2,900,7,-11055.0603793675,3.5867171087502356,0.14540169
pt6sn2,2,900,7,-11055.07710440625,3.569992070000808,0.144883665
pt6sn2,2,900,7,-11055.07770378,3.569392696250361,0.14348822875
pt6sn2,2,900,7,-11055.06395504,3.583141436251026,0.13966834625
pt6sn2,2,900,7,-11055.07852548,3.5685709962508554,0.142047325
pt6sn2,2,900,23,-11055.07757818375,3.569518292501016,0.1401402175
pt6sn2,2,900,22,-11055.0554437075,3.5916527687495545,0.1417036375
pt6sn2,2,1000,8,-11054.5344150875,4.112681388749479,0.16120143875
pt6sn2,2,1000,8,-11054.53740520875,4.109691267500239,0.16359677625
pt6sn2,2,1000,8,-11054.53829942375,4.108797052500449,0.15981801125
pt6sn2,2,1000,8,-11054.56824027125,4.078856205000193,0.1559186675
pt6sn2,2,1000,8,-11054.53262188125,4.114474595000502,0.16508617125
pt6sn2,2,1000,8,-11054.552432765,4.094663711250178,0.1592163125
pt6sn2,2,1000,24,-11054.5482616775,4.098834798749522,0.156357025
pt6sn2,2,1000,26,-11054.55646230875,4.090634167499957,0.15766107625
pt6sn2,2,1100,9,-11054.0323370675,4.614759408750615,0.1754732425
pt6sn2,2,1100,9,-11054.0058998875,4.641196588750972,0.17339180875
pt6sn2,2,1100,9,-11054.01616973,4.630926746251134,0.17750453625
pt6sn2,2,1100,9,-11054.0026737225,4.644422753750405,0.17094678625
pt6sn2,2,1100,9,-11053.9995201875,4.647576288749406,0.1760655225
pt6sn2,2,1100,9,-11053.9825970275,4.6644994487505755,0.171786645
pt6sn2,2,1100,28,-11054.035760965,4.611335511250218,0.1748413425
pt6sn2,2,1100,29,-11054.009957315,4.637139161250161,0.17986267875
pt6sn3,3,200,0,-9840.522846477777,0.01976172333343129,0.02815502222222222
pt6sn3,3,200,0,-9840.523197238888,0.01941096222253691,0.02796911777777778
pt6sn3,3,200,0,-9840.54260820111,0.0,0.028851976666666668
pt6sn3,3,300,1,-9840.071170144445,0.4714380566656473,0.042246248888888886
pt6sn3,3,300,1,-9840.07119342,0.4714147811100702,0.041976516666666665
pt6sn3,3,300,1,-9840.073815968888,0.4687922322227678,0.04153669444444444
pt6sn3,3,400,2,-9839.65127367,0.8913345311102603,0.05665598555555556
pt6sn3,3,400,2,-9839.658260434444,0.884347766666906,0.05616508777777778
pt6sn3,3,400,2,-9839.68131923,0.8612889711112075,0.05855666
pt6sn3,3,500,3,-9839.19509719111,1.3475110100007441,0.07069300444444444
pt6sn3,3,500,3,-9839.221657715556,1.3209504855549312,0.07337217222222221
pt6sn3,3,500,3,-9839.214891095555,1.3277171055560757,0.07098156777777778
pt6sn3,3,600,4,-9838.803825025556,1.7387831755549996,0.08724751555555556
pt6sn3,3,600,4,-9838.795710686667,1.7468975144438446,0.08878266666666666
pt6sn3,3,600,4,-9838.804573356667,1.7380348444439733,0.08626857777777779
pt6sn3,3,700,5,-9838.342287548889,2.200320652222217,0.10118599444444444
pt6sn3,3,700,5,-9838.316033734445,2.2265744666656246,0.10368515
pt6sn3,3,700,5,-9838.337289681112,2.2053185199984,0.10301155222222222
pt6sn3,3,800,6,-9837.803997125557,2.7386110755542177,0.11654928333333332
pt6sn3,3,800,6,-9837.84528155889,2.6973266422210145,0.11911614444444446
pt6sn3,3,800,6,-9837.83465821889,2.70794998222118,0.11391858777777777
pt6sn3,3,900,7,-9837.367537277778,3.175070923332896,0.12923391555555555
pt6sn3,3,900,7,-9837.405170728889,3.137437472221791,0.13415710333333333
pt6sn3,3,900,7,-9837.378185914444,3.1644222866671043,0.1270289877777778
pt6sn3,3,1000,8,-9836.896985576666,3.6456226244445133,0.14579075222222224
pt6sn3,3,1000,8,-9836.911577993333,3.631030207778167,0.1463202677777778
pt6sn3,3,1000,8,-9836.901801904445,3.640806296665687,0.14490036666666667
pt6sn3,3,1100,9,-9836.459209794444,4.083398406666674,0.1566395111111111
pt6sn3,3,1100,9,-9836.465000518889,4.077607682222151,0.1577792311111111
pt6sn3,3,1100,9,-9836.443883655556,4.0987245455544326,0.16307171777777776
pt6sn4,4,200,0,-8866.106774632,0.012112006999814184,0.025025060999999998
pt6sn4,4,200,0,-8866.116119344,0.002767295000012382,0.026524177
pt6sn4,4,200,0,-8866.118886639,0.0,0.025723192
pt6sn4,4,300,1,-8865.736369454,0.3825171850003244,0.041510860999999996
pt6sn4,4,300,1,-8865.736229144,0.3826574949998758,0.041399349
pt6sn4,4,300,1,-8865.699202405001,0.4196842339988507,0.038115666
pt6sn4,4,400,2,-8865.304635236,0.8142514030005259,0.050127580000000005
pt6sn4,4,400,2,-8865.301974318001,0.8169123209991085,0.050460640999999994
pt6sn4,4,400,2,-8865.304840739,0.8140459000005649,0.049979199
pt6sn4,4,500,3,-8864.907691317001,1.2111953219991847,0.064760853
pt6sn4,4,500,3,-8864.924807271,1.19407936800053,0.065317826
pt6sn4,4,500,3,-8864.925238134001,1.193648504999146,0.065198226
pt6sn4,4,600,4,-8864.506681392999,1.6122052460013947,0.077038387
pt6sn4,4,600,4,-8864.515808088001,1.603078550999271,0.076682664
pt6sn4,4,600,4,-8864.505532066,1.6133545730008336,0.07741547800000001
pt6sn4,4,700,5,-8864.100098625,2.0187880140001653,0.09086129899999999
pt6sn4,4,700,5,-8864.098175011,2.0207116279998445,0.089821229
pt6sn4,4,700,5,-8864.099837222999,2.019049416001508,0.09299591
pt6sn4,4,800,6,-8863.717052832,2.4018338070000027,0.106992805
pt6sn4,4,800,6,-8863.692429708,2.426456930999848,0.10413294099999999
pt6sn4,4,800,6,-8863.690006694,2.428879945000517,0.104316233
pt6sn4,4,900,7,-8863.262293021,2.856593618000261,0.11830946
pt6sn4,4,900,7,-8863.262453022999,2.8564336160015955,0.119531474
pt6sn4,4,900,7,-8863.27994531,2.8389413290005905,0.11770929599999999
pt6sn4,4,1000,8,-8862.82778512,3.2911015190002217,0.129266906
pt6sn4,4,1000,8,-8862.826233763,3.29265287599992,0.12943887199999998
pt6sn4,4,1000,8,-8862.845838743,3.2730478960002074,0.129418114
pt6sn4,4,1100,9,-8862.424832076,3.6940545630004635,0.144396565
pt6sn4,4,1100,9,-8862.422939166001,3.6959474729992507,0.14032651000000002
pt6sn4,4,1100,9,-8862.416652048,3.702234591000888,0.142029971
pt6sn5-2,5,200,0,-8068.811804782727,0.0,0.023373585454545456
pt6sn5-2,5,200,0,-8068.810591699091,0.0012130836366850417,0.023730173636363636
pt6sn5-2,5,200,0,-8068.808729306364,0.003075476363846974,0.023616286363636364
pt6sn5-2,5,300,1,-8068.449451880909,0.3623529018186673,0.036867426363636366
pt6sn5-2,5,300,1,-8068.465404444545,0.3464003381823204,0.03872793181818182
pt6sn5-2,5,300,1,-8068.460461053636,0.3513437290912407,0.03693398727272727
pt6sn5-2,5,400,2,-8068.111058087274,0.7007466954537449,0.05249159545454545
pt6sn5-2,5,400,2,-8068.116274088182,0.6955306945455959,0.052395298181818185
pt6sn5-2,5,400,2,-8068.097174917272,0.7146298654552083,0.049651011818181816
pt6sn5-2,5,500,3,-8067.744618339091,1.067186443636274,0.061759335454545455
pt6sn5-2,5,500,3,-8067.704791596363,1.1070131863643837,0.06036857727272727
pt6sn5-2,5,500,3,-8067.705621913637,1.1061828690908442,0.05987261
pt6sn5-2,5,600,4,-8067.358483738181,1.453321044546101,0.07621607272727272
pt6sn5-2,5,600,4,-8067.357607679091,1.4541971036360337,0.07734146181818181
pt6sn5-2,5,600,4,-8067.341309901818,1.4704948809094276,0.07402992
pt6sn5-2,5,700,5,-8066.987559848182,1.824244934545277,0.0844862290909091
pt6sn5-2,5,700,5,-8066.990919821817,1.820884960910007,0.08500558636363637
pt6sn5-2,5,700,5,-8066.965153274546,1.8466515081818216,0.08584390272727273
pt6sn5-2,5,800,6,-8066.600246558181,2.2115582245460246,0.09482902090909091
pt6sn5-2,5,800,6,-8066.58392248,2.2278823027272665,0.09592052545454545
pt6sn5-2,5,800,6,-8066.6071155281825,2.2046892545449737,0.0962151609090909
pt6sn5-2,5,900,7,-8066.213351135454,2.5984536472733453,0.11228553909090909
pt6sn5-2,5,900,7,-8066.210090263637,2.6017145190908195,0.10917192181818182
pt6sn5-2,5,900,7,-8066.206285130908,2.6055196518191224,0.11188761
pt6sn5-2,5,1000,8,-8065.835780097273,2.9760246854548313,0.12109693818181819
pt6sn5-2,5,1000,8,-8065.833020047273,2.97878473545461,0.11942710454545455
pt6sn5-2,5,1000,8,-8065.825401717273,2.9864030654543967,0.12165446272727273
pt6sn5-2,5,1100,9,-8065.4105068554545,3.4012979272729353,0.1349822218181818
pt6sn5-2,5,1100,9,-8065.4391621390905,3.3726426436369366,0.13444807
pt6sn5-2,5,1100,9,-8065.431929442727,3.3798753400005808,0.13754545363636364
pt6sn6-2,6,200,0,-7404.424987592501,0.0001534616658318555,0.0290029975
pt6sn6-2,6,200,0,-7404.4251410541665,0.0,0.028733159999999997
pt6sn6-2,6,200,0,-7404.425022560834,0.0001184933325930615,0.028964925
pt6sn6-2,6,300,1,-7404.054231064166,0.37090999000065494,0.03486001833333333
pt6sn6-2,6,300,1,-7404.068735659166,0.3564053950003654,0.033479805833333334
pt6sn6-2,6,300,1,-7404.082150556666,0.34299049750006816,0.03460803083333334
pt6sn6-2,6,400,2,-7403.716008042499,0.7091330116672907,0.044925715
pt6sn6-2,6,400,2,-7403.710335211667,0.7148058424991177,0.04578379083333334
pt6sn6-2,6,400,2,-7403.73517611,0.6899649441666043,0.047863895833333336
pt6sn6-2,6,500,3,-7403.367407910834,1.0577331433323707,0.05591288916666667
pt6sn6-2,6,500,3,-7403.426869689167,0.9982713649997095,0.064594045
pt6sn6-2,6,500,3,-7403.3999611408335,1.0251799133329769,0.06227760166666666
pt6sn6-2,6,600,4,-7403.064326171666,1.3608148825005628,0.06992744499999999
pt6sn6-2,6,600,4,-7403.07239371,1.352747344166346,0.07022696333333334
pt6sn6-2,6,600,4,-7403.038719488333,1.3864215658331887,0.06620483249999999
pt6sn6-2,6,700,5,-7402.717646665001,1.7074943891657313,0.0804964875
pt6sn6-2,6,700,5,-7402.714674922499,1.71046613166709,0.08020054333333333
pt6sn6-2,6,700,5,-7402.725019305833,1.7001217483339133,0.0822979225
pt6sn6-2,6,800,6,-7402.359076484167,2.066064569999071,0.09306715833333333
pt6sn6-2,6,800,6,-7402.3672043925,2.057936661666645,0.09067438583333333
pt6sn6-2,6,800,6,-7402.332093460001,2.0930475941659097,0.09210302666666666
pt6sn6-2,6,900,7,-7402.010241925833,2.4148991283336727,0.10620727083333333
pt6sn6-2,6,900,7,-7401.9931143875,2.4320266666663883,0.10396767833333333
pt6sn6-2,6,900,7,-7401.996611574166,2.4285294800001793,0.10341401833333334
pt6sn6-2,6,1000,8,-7401.650379385,2.7747616691667645,0.11225173333333333
pt6sn6-2,6,1000,8,-7401.648438567499,2.776702486667091,0.1146129475
pt6sn6-2,6,1000,8,-7401.639339933333,2.7858011208336393,0.11510994916666667
pt6sn6-2,6,1100,9,-7401.269227620834,3.1559134333328984,0.126010395
pt6sn6-2,6,1100,9,-7401.270799303333,3.154341750833737,0.12114058750000001
pt6sn6-2,6,1100,9,-7401.301231625,3.1239094291668152,0.12388146083333333
pt6sn7,7,200,0,-6842.185567529999,0.006034270000782271,0.025573273846153845
pt6sn7,7,200,0,-6842.1916018,0.0,0.02611031769230769
pt6sn7,7,200,0,-6842.191568850769,3.2949231353995856e-05,0.025997223846153845
pt6sn7,7,300,1,-6841.8830958061535,0.30850599384666566,0.03327986769230769
pt6sn7,7,300,1,-6841.872824154615,0.31877764538512565,0.033687919999999996
pt6sn7,7,300,1,-6841.891418215384,0.30018358461620664,0.033711620000000005
pt6sn7,7,400,2,-6841.562948487693,0.628653312307506,0.04237464692307692
pt6sn7,7,400,2,-6841.5629275738465,0.6286742261536347,0.043167144615384616
pt6sn7,7,400,2,-6841.5739601507685,0.6176416492317003,0.044529531538461536
pt6sn7,7,500,3,-6841.229818840769,0.9617829592307316,0.05346196384615384
pt6sn7,7,500,3,-6841.245957455385,0.9456443446151752,0.05404213923076923
pt6sn7,7,500,3,-6841.23639242923,0.9552093707698077,0.05358012615384615
pt6sn7,7,600,4,-6840.92070566,1.2708961400003318,0.06444076
pt6sn7,7,600,4,-6840.931579504615,1.2600222953851699,0.06559077153846155
pt6sn7,7,600,4,-6840.935082677693,1.256519122307509,0.06503734692307693
pt6sn7,7,700,5,-6840.602643720768,1.5889580792318156,0.07416444769230769
pt6sn7,7,700,5,-6840.615755309231,1.575846490769436,0.07589293923076923
pt6sn7,7,700,5,-6840.591794289231,1.5998075107690966,0.07416977076923077
pt6sn7,7,800,6,-6840.274543756924,1.9170580430763948,0.0849725376923077
pt6sn7,7,800,6,-6840.263044447692,1.9285573523084167,0.0831781676923077
pt6sn7,7,800,6,-6840.285148833846,1.9064529661545748,0.08301144076923077
pt6sn7,7,900,7,-6839.944087876153,2.247513923846782,0.09353616230769231
pt6sn7,7,900,7,-6839.950179283846,2.2414225161537615,0.09613736923076922
pt6sn7,7,900,7,-6839.944029862308,2.2475719376925554,0.09470601923076923
pt6sn7,7,1000,8,-6839.603639107692,2.587962692307883,0.10377085846153845
pt6sn7,7,1000,8,-6839.611160259999,2.58044154000072,0.10467652846153847
pt6sn7,7,1000,8,-6839.598116059231,2.5934857407692107,0.10233308230769231
pt6sn7,7,1100,9,-6839.279297556154,2.912304243845938,0.11633373999999999
pt6sn7,7,1100,9,-6839.268739652307,2.922862147693195,0.11505697461538461
pt6sn7,7,1100,9,-6839.275457444615,2.9161443553848585,0.11668691846153846
pt6sn8,8,200,0,-6360.318572379286,0.0019275471422588453,0.021166217857142854
pt6sn8,8,200,0,-6360.319840852143,0.0006590742850676179,0.02102158642857143
pt6sn8,8,200,0,-6360.320499926428,0.0,0.020927012857142855
pt6sn8,8,300,1,-6359.9915442864285,0.328955639999549,0.02996175142857143
pt6sn8,8,300,1,-6359.995325905,0.32517402142821084,0.0301304
pt6sn8,8,300,1,-6360.001684897857,0.3188150285714073,0.031146897857142856
pt6sn8,8,400,2,-6359.716101692858,0.6043982335704641,0.03905728785714286
pt6sn8,8,400,2,-6359.702717307143,0.6177826192852081,0.040120293571428566
pt6sn8,8,400,2,-6359.717388117143,0.6031118092851102,0.04051047142857143
pt6sn8,8,500,3,-6359.395506008572,0.9249939178562272,0.04743661
pt6sn8,8,500,3,-6359.397055539286,0.9234443871418989,0.046624022142857144
pt6sn8,8,500,3,-6359.40483306,0.9156668664281824,0.049944860714285715
pt6sn8,8,600,4,-6359.102142965,1.2183569614280714,0.05992898285714286
pt6sn8,8,600,4,-6359.123503596428,1.1969963299998199,0.06652787285714286
pt6sn8,8,600,4,-6359.118760923571,1.2017390028568116,0.06511426428571429
pt6sn8,8,700,5,-6358.797028677857,1.523471248570786,0.07267281285714286
pt6sn8,8,700,5,-6358.802948767143,1.5175511592851763,0.06850426
pt6sn8,8,700,5,-6358.8025525257135,1.5179474007145473,0.06835394142857143
pt6sn8,8,800,6,-6358.496488565,1.8240113614283473,0.08038730285714286
pt6sn8,8,800,6,-6358.498184923571,1.8223150028570672,0.07806911142857142
pt6sn8,8,800,6,-6358.487325233572,1.8331746928561188,0.07912488285714285
pt6sn8,8,900,7,-6358.187614579286,2.1328853471422917,0.08729738142857144
pt6sn8,8,900,7,-6358.208878592143,2.1116213342847914,0.09342168142857143
pt6sn8,8,900,7,-6358.198521901429,2.1219780249994074,0.08894715785714287
pt6sn8,8,1000,8,-6357.870939696429,2.449560229999406,0.0963086
pt6sn8,8,1000,8,-6357.870121443571,2.4503784828566495,0.09827845142857142
pt6sn8,8,1000,8,-6357.879983115,2.440516811428097,0.09583996214285714
pt6sn8,8,1100,9,-6357.577394382856,2.743105543571801,0.10736435571428571
pt6sn8,8,1100,9,-6357.568775515,2.7517244114278583,0.10709579999999999
pt6sn8,8,1100,9,-6357.567765382142,2.752734544285886,0.10783152857142857
pt6sn9-2,9,200,0,-5942.642697164,0.0,0.021208204666666668
pt6sn9-2,9,200,0,-5942.634381660667,0.008315503333506058,0.020186848666666667
pt6sn9-2,9,200,0,-5942.634701193334,0.007995970666343055,0.020748634666666665
pt6sn9-2,9,300,1,-5942.388803318667,0.2538938453335504,0.033108139333333335
pt6sn9-2,9,300,1,-5942.374001502,0.26869566200002737,0.029311961333333334
pt6sn9-2,9,300,1,-5942.378352249333,0.2643449146671628,0.028760226
