composition,temperature,element,n_runs_total,n_runs_outlier,n_runs_clean,D_all,r2_all,D_clean,r2_clean,delta_r2,delta_D,delta_D_pct,improved
Sn5O2Pt4,1100K,Pt,6,2,4,7.037257751656044e-07,0.7325163652890727,9.65941319573742e-07,0.8461815675346145,0.11366520224554177,2.622155444081376e-07,37.26104026052359,True
Sn5O2Pt4,1100K,PtSn,6,2,4,5.724295541094663e-07,0.7602258048210682,6.042584983370617e-07,0.7858835176747706,0.02565771285370244,3.1828944227595445e-08,5.560325108844531,True
Sn5O2Pt4,1100K,Sn,6,2,4,3.99820471375605e-07,0.7585549145334702,1.2877097580616474e-07,0.1853825497905326,-0.5731723647429376,-2.7104949556944024e-07,-67.79280076302223,False
Sn5O2Pt4,200K,Pt,6,0,6,1.1062783794301744e-09,0.030567812089487383,1.1062783794301744e-09,0.030567812089487383,0.0,0.0,0.0,False
Sn5O2Pt4,200K,PtSn,6,0,6,8.775716023081551e-10,0.02342249607423512,8.775716023081551e-10,0.02342249607423512,0.0,0.0,0.0,False
Sn5O2Pt4,200K,Sn,6,0,6,5.769034398620562e-10,0.01136880291242397,5.769034398620562e-10,0.01136880291242397,0.0,0.0,0.0,False
Sn5O2Pt4,300K,Pt,6,2,4,1.1582478308425522e-08,0.027505876438733916,1.076834567692564e-08,0.08895021313510562,0.061444336696371706,-8.141326314998822e-10,-7.029001996124198,True
Sn5O2Pt4,300K,PtSn,6,2,4,1.002654266302589e-08,0.022661394294020566,1.1032321624744998e-08,0.1021645994461533,0.07950320515213274,1.0057789617191085e-09,10.031164235983777,True
Sn5O2Pt4,300K,Sn,6,2,4,7.98103845478759e-09,0.01616268955656123,1.1379361703828857e-08,0.11564136435781097,0.09947867480124975,3.3983232490412676e-09,42.57996335054261,True
Sn5O2Pt4,400K,Pt,6,0,6,-3.4008637882808477e-09,0.00360157001167774,-3.4008637882808477e-09,0.00360157001167774,0.0,0.0,-0.0,False
Sn5O2Pt4,400K,PtSn,6,0,6,-6.315024572838134e-10,0.00015665835914281727,-6.315024572838134e-10,0.00015665835914281727,0.0,0.0,-0.0,False
Sn5O2Pt4,400K,Sn,6,0,6,3.0092340995970853e-09,0.0046569222243370255,3.0092340995970853e-09,0.0046569222243370255,0.0,0.0,0.0,False
Sn5O2Pt4,500K,Pt,6,0,6,5.870205627724565e-08,0.6147501253692639,5.870205627724565e-08,0.6147501253692639,0.0,0.0,0.0,False
Sn5O2Pt4,500K,PtSn,6,0,6,3.8514384609246275e-08,0.5736941040429682,3.8514384609246275e-08,0.5736941040429682,0.0,0.0,0.0,False
Sn5O2Pt4,500K,Sn,6,0,6,1.1974647109817525e-08,0.15577295079031744,1.1974647109817525e-08,0.15577295079031744,0.0,0.0,0.0,False
Sn5O2Pt4,600K,Pt,6,1,5,1.5709974454675987e-07,0.8681722575855706,4.646071995044021e-08,0.2450143106941661,-0.6231579468914045,-1.1063902459631966e-07,-70.42597358481927,False
Sn5O2Pt4,600K,PtSn,6,1,5,1.0505348972894276e-07,0.8186309878688007,3.52854747892364e-08,0.22610633358119084,-0.5925246542876099,-6.976801493970636e-08,-66.41189656785377,False
Sn5O2Pt4,600K,Sn,6,1,5,3.663083504531185e-08,0.31390265630865705,2.059400895746326e-08,0.07500603135916692,-0.23889662494949013,-1.603682608784859e-08,-43.77958096781373,False
Sn5O2Pt4,700K,Pt,6,1,5,8.3310653173256e-08,0.5335786099500186,1.1139487443251606e-08,0.014799997301755035,-0.5187786126482635,-7.21711657300044e-08,-86.62897598451724,False
Sn5O2Pt4,700K,PtSn,6,1,5,6.467740235782193e-08,0.5066208254500102,3.0281234487510246e-09,0.0018090305159169982,-0.5048117949340932,-6.16492789090709e-08,-95.31811214062338,False
Sn5O2Pt4,700K,Sn,6,1,5,4.0181120227612364e-08,0.2185707280201769,-7.635512081893924e-09,0.007922141357266715,-0.2106485866629102,-4.781663230950629e-08,-119.00273570931161,False
Sn5O2Pt4,800K,Pt,6,0,6,4.373765948813409e-07,0.9318660605493835,4.373765948813409e-07,0.9318660605493835,0.0,0.0,0.0,False
Sn5O2Pt4,800K,PtSn,6,0,6,2.7142260078734485e-07,0.8886144315810152,2.7142260078734485e-07,0.8886144315810152,0.0,0.0,0.0,False
Sn5O2Pt4,800K,Sn,6,0,6,5.325082386946798e-08,0.21714555787367282,5.325082386946798e-08,0.21714555787367282,0.0,0.0,0.0,False
Sn5O2Pt4,900K,Pt,6,1,5,5.510505325317343e-07,0.9503906074973655,1.4872941830922705e-07,0.3965484171410016,-0.553842190356364,-4.0232111422250723e-07,-73.00984038144234,False
Sn5O2Pt4,900K,PtSn,6,1,5,3.743577683609849e-07,0.9307933688303051,3.8388742155335e-08,0.06105936240154135,-0.8697340064287638,-3.359690262056499e-07,-89.7454399508233,False
Sn5O2Pt4,900K,Sn,6,1,5,1.4206819618275318e-07,0.6659019801750756,-1.0667089777305281e-07,0.35804808385450027,-0.30785389632057536,-2.48739093955806e-07,-175.08429095265902,False
Sn5O4Pt2,1000K,Pt,6,1,5,1.1468675740662425e-06,0.9244951096625079,4.6305389608787216e-07,0.8976035390644205,-0.026891570598087444,-6.838136779783704e-07,-59.62446697781287,False
Sn5O4Pt2,1000K,PtSn,6,1,5,8.726089876703409e-07,0.9421040031664227,4.261594877658951e-07,0.9268810622978493,-0.015222940868573454,-4.464494999044458e-07,-51.162606185888606,False
Sn5O4Pt2,1000K,Sn,6,1,5,6.923317917215774e-07,0.954958359980951,4.019078665587999e-07,0.9249609931277004,-0.029997366853250607,-2.9042392516277747e-07,-41.9486622794829,False
Sn5O4Pt2,1100K,Pt,6,2,4,1.6640578107188779e-06,0.9480966910121477,1.836670042143061e-06,0.9332469388945728,-0.014849752117574888,1.7261223142418314e-07,10.372970837450302,False
Sn5O4Pt2,1100K,PtSn,6,2,4,1.206035492628653e-06,0.9678940819403411,1.1090876684002318e-06,0.9566334935977429,-0.011260588342598243,-9.69478242284212e-08,-8.038554820398817,False
Sn5O4Pt2,1100K,Sn,6,2,4,9.0496561499096e-07,0.9407278703964579,6.308287289623615e-07,0.9187030844901286,-0.02202478590632928,-2.741368860285985e-07,-30.292519570628873,False
Sn5O4Pt2,200K,Pt,6,0,6,1.3812518853082993e-09,0.04109588985291791,1.3812518853082993e-09,0.04109588985291791,0.0,0.0,0.0,False
Sn5O4Pt2,200K,PtSn,6,0,6,1.0852135440715363e-09,0.05253120737091449,1.0852135440715363e-09,0.05253120737091449,0.0,0.0,0.0,False
Sn5O4Pt2,200K,Sn,6,0,6,8.906196359150228e-10,0.04856414924949845,8.906196359150228e-10,0.04856414924949845,0.0,0.0,0.0,False
Sn5O4Pt2,300K,Pt,6,0,6,4.226080035657942e-09,0.15733948302623346,4.226080035657942e-09,0.15733948302623346,0.0,0.0,0.0,False
Sn5O4Pt2,300K,PtSn,6,0,6,1.800545444690338e-09,0.06890122703466893,1.800545444690338e-09,0.06890122703466893,0.0,0.0,0.0,False
Sn5O4Pt2,300K,Sn,6,0,6,2.061778585516287e-10,0.001449370906509157,2.061778585516287e-10,0.001449370906509157,0.0,0.0,0.0,False
Sn5O4Pt2,400K,Pt,6,0,6,7.207041364282524e-09,0.14238201433733827,7.207041364282524e-09,0.14238201433733827,0.0,0.0,0.0,False
Sn5O4Pt2,400K,PtSn,6,0,6,5.21411019789393e-09,0.1640704437377277,5.21411019789393e-09,0.1640704437377277,0.0,0.0,0.0,False
Sn5O4Pt2,400K,Sn,6,0,6,3.904103586726805e-09,0.16921049188006435,3.904103586726805e-09,0.16921049188006435,0.0,0.0,0.0,False
Sn5O4Pt2,500K,Pt,6,0,6,8.857357433145191e-09,0.19163869887650917,8.857357433145191e-09,0.19163869887650917,0.0,0.0,0.0,False
Sn5O4Pt2,500K,PtSn,6,0,6,5.432211055051801e-09,0.1707257551611239,5.432211055051801e-09,0.1707257551611239,0.0,0.0,0.0,False
Sn5O4Pt2,500K,Sn,6,0,6,3.180773489801829e-09,0.11318001118737575,3.180773489801829e-09,0.11318001118737575,0.0,0.0,0.0,False
Sn5O4Pt2,600K,Pt,6,0,6,4.800887011810674e-09,0.05814398962515906,4.800887011810674e-09,0.05814398962515906,0.0,0.0,0.0,False
Sn5O4Pt2,600K,PtSn,6,0,6,2.758946843485999e-09,0.04494268111028757,2.758946843485999e-09,0.04494268111028757,0.0,0.0,0.0,False
Sn5O4Pt2,600K,Sn,6,0,6,1.4167295778564412e-09,0.0201438955338117,1.4167295778564412e-09,0.0201438955338117,0.0,0.0,0.0,False
Sn5O4Pt2,700K,Pt,6,2,4,1.0754104373887072e-07,0.7697169256909745,-8.094107196337488e-09,0.028176604233229385,-0.7415403214577451,-1.1563515093520821e-07,-107.52652839783798,False
Sn5O4Pt2,700K,PtSn,6,2,4,7.706767819627653e-08,0.7951813087401092,3.062552171127219e-10,7.693857384251408e-05,-0.7951043701662667,-7.676142297916382e-08,-99.6026152282248,False
Sn5O4Pt2,700K,Sn,6,2,4,5.70367257644252e-08,0.7721634782165142,5.828028844293142e-09,0.035840388052220715,-0.7363230901642935,-5.120869692013206e-08,-89.78197158728179,False
Sn5O4Pt2,800K,Pt,6,1,5,1.1054138751776392e-06,0.9625304124745926,-5.45638839696687e-09,0.01591376114551324,-0.9466166513290794,-1.110870263574606e-06,-100.4936059262048,False
Sn5O4Pt2,800K,PtSn,6,1,5,7.265990350434216e-07,0.9656722271749717,-5.0053238403012815e-09,0.025721001089146916,-0.9399512260858248,-7.316043588837229e-07,-100.68887014693078,False
Sn5O4Pt2,800K,Sn,6,1,5,4.775942559815202e-07,0.9652086735866898,-4.708831051760255e-09,0.03320958110499283,-0.931999092481697,-4.823030870332805e-07,-100.98594800770435,False
Sn5O4Pt2,900K,Pt,6,0,6,1.2719889941589865e-06,0.9619304361858148,1.2719889941589865e-06,0.9619304361858148,0.0,0.0,0.0,False
Sn5O4Pt2,900K,PtSn,6,0,6,9.10936423990644e-07,0.9608252747872414,9.10936423990644e-07,0.9608252747872414,0.0,0.0,0.0,False
Sn5O4Pt2,900K,Sn,6,0,6,6.736074074814882e-07,0.9559864828523815,6.736074074814882e-07,0.9559864828523815,0.0,0.0,0.0,False
Sn6Pt5O2,1000K,Pt,6,1,5,9.810497870546778e-07,0.9219378303775682,1.1138698765903161e-06,0.9413142598161586,0.019376429438590415,1.3282008953563838e-07,13.538567694346362,True
Sn6Pt5O2,1000K,PtSn,6,1,5,7.886102954528964e-07,0.8871919103697921,9.114931731758173e-07,0.9225694336926419,0.035377523322849824,1.2288287772292097e-07,15.58220561302078,True
Sn6Pt5O2,1000K,Sn,6,1,5,5.250781021814905e-07,0.7592436157355296,6.343527301027048e-07,0.8416885141359656,0.082444898400436,1.0927462792121432e-07,20.81111885398034,True
Sn6Pt5O2,1100K,Pt,6,4,2,2.59727154405436e-06,0.938831816024972,2.59727154405436e-06,0.938831816024972,0.0,0.0,0.0,False
Sn6Pt5O2,1100K,PtSn,6,4,2,2.4110920442458196e-06,0.9597779850330026,2.4110920442458196e-06,0.9597779850330026,0.0,0.0,0.0,False
Sn6Pt5O2,1100K,Sn,6,4,2,2.1561322912676903e-06,0.9749422706292278,2.1561322912676903e-06,0.9749422706292278,0.0,0.0,0.0,False
Sn6Pt5O2,200K,Pt,6,1,5,-1.9579853217976635e-10,0.0008132063266925223,1.937290232017611e-09,0.02312639567129853,0.022313189344606008,2.1330887641973775e-09,-1089.4304162806227,True
Sn6Pt5O2,200K,PtSn,6,1,5,-4.660197187661348e-10,0.005497180249116577,1.4142044719884347e-09,0.014982533356240656,0.009485353107124079,1.8802241907545697e-09,-403.46451341861194,True
Sn6Pt5O2,200K,Sn,6,1,5,-8.360758403387424e-10,0.020770857172574708,6.978585803396544e-10,0.004374112280219381,-0.016396744892355326,1.5339344206783968e-09,-183.4683346497504,False
Sn6Pt5O2,300K,Pt,6,1,5,1.1730124643327684e-07,0.9040538884079085,4.443062117888837e-08,0.2847656931989559,-0.6192881952089526,-7.287062525438846e-08,-62.12263507007033,False
Sn6Pt5O2,300K,PtSn,6,1,5,1.0813143953632727e-07,0.913715451564728,3.8214355342479625e-08,0.2988196516948766,-0.6148957998698514,-6.991708419384764e-08,-64.65934837606473,False
Sn6Pt5O2,300K,Sn,6,1,5,9.557407519030804e-08,0.9208078803738518,2.9701644813885834e-08,0.3216098835331926,-0.5991979968406591,-6.58724303764222e-08,-68.92290638989326,False
Sn6Pt5O2,400K,Pt,6,1,5,7.000837683177632e-08,0.7401621620660929,5.2616812850268944e-08,0.641402511031677,-0.09875965103441586,-1.739156398150738e-08,-24.842118570035847,False
Sn6Pt5O2,400K,PtSn,6,1,5,6.078391211223649e-08,0.7395890506307576,4.3005889606576337e-08,0.5743268921960079,-0.16526215843474978,-1.7778022505660156e-08,-29.247907691155728,False
Sn6Pt5O2,400K,Sn,6,1,5,4.8151664240827235e-08,0.7061538451521518,2.984439843642777e-08,0.4184981120546627,-0.28765573309748915,-1.8307265804399464e-08,-38.02000635499727,False
Sn6Pt5O2,500K,Pt,6,0,6,4.998557602926015e-07,0.8964991203045019,4.998557602926015e-07,0.8964991203045019,0.0,0.0,0.0,False
Sn6Pt5O2,500K,PtSn,6,0,6,4.4211154474434986e-07,0.8780583821347671,4.4211154474434986e-07,0.8780583821347671,0.0,0.0,0.0,False
Sn6Pt5O2,500K,Sn,6,0,6,3.6303491539026284e-07,0.8381726509372077,3.6303491539026284e-07,0.8381726509372077,0.0,0.0,0.0,False
Sn6Pt5O2,600K,Pt,6,0,6,4.054597169537552e-07,0.9729616053076664,4.054597169537552e-07,0.9729616053076664,0.0,0.0,0.0,False
Sn6Pt5O2,600K,PtSn,6,0,6,3.615207971025689e-07,0.9726151249118361,3.615207971025689e-07,0.9726151249118361,0.0,0.0,0.0,False
Sn6Pt5O2,600K,Sn,6,0,6,3.013496907927238e-07,0.9496656784296577,3.013496907927238e-07,0.9496656784296577,0.0,0.0,0.0,False
Sn6Pt5O2,700K,Pt,6,0,6,5.602807087462314e-07,0.9570356688741871,5.602807087462314e-07,0.9570356688741871,0.0,0.0,0.0,False
Sn6Pt5O2,700K,PtSn,6,0,6,4.928971485248451e-07,0.9503121005996231,4.928971485248451e-07,0.9503121005996231,0.0,0.0,0.0,False
Sn6Pt5O2,700K,Sn,6,0,6,4.006200123105626e-07,0.9143119239957049,4.006200123105626e-07,0.9143119239957049,0.0,0.0,0.0,False
Sn6Pt5O2,800K,Pt,6,2,4,9.913300776094911e-07,0.8215059010182004,5.623619629106228e-07,0.8236339603981002,0.0021280593798997938,-4.2896811469886835e-07,-43.271976144745736,True
Sn6Pt5O2,800K,PtSn,6,2,4,1.0231012662876966e-06,0.8775019468408647,6.987638300726538e-07,0.8718714517597453,-0.005630495081119347,-3.243374362150428e-07,-31.701401112706563,False
Sn6Pt5O2,800K,Sn,6,2,4,1.0666098854162441e-06,0.9332680041759985,8.855569373176798e-07,0.8944922494065435,-0.03877575476945505,-1.810529480985643e-07,-16.974617484246217,False
Sn6Pt5O2,900K,Pt,6,1,5,1.5311377760244967e-06,0.9546320180656593,1.0660383532272936e-06,0.9309058110755898,-0.023726206990069554,-4.650994227972031e-07,-30.376066091505145,False
Sn6Pt5O2,900K,PtSn,6,1,5,1.3324565885019047e-06,0.9391463859811483,8.586916354155575e-07,0.9113294866835612,-0.027816899297587128,-4.737649530863472e-07,-35.55575147247433,False
Sn6Pt5O2,900K,Sn,6,1,5,1.0603763569200316e-06,0.8867367860480273,5.747445421816176e-07,0.8175991528662145,-0.06913763318181276,-4.856318147384139e-07,-45.79806137407474,False
Sn7Pt4O3,1000K,Pt,6,1,5,1.4617790871753123e-06,0.9573379284700821,1.5294790057594537e-06,0.9717515953710341,0.014413666900951916,6.769991858414137e-08,4.631337195756589,True
Sn7Pt4O3,1000K,PtSn,6,1,5,9.379267938408085e-07,0.9037945886862854,1.0340259209400958e-06,0.9555327669741404,0.051738178287854986,9.609912709928733e-08,10.245909140281789,True
Sn7Pt4O3,1000K,Sn,6,1,5,4.4601006294670365e-07,0.6525436399422027,5.687770731418498e-07,0.814563104402257,0.16201946446005433,1.227670101951461e-07,27.525614418663075,True
Sn7Pt4O3,1100K,Pt,6,3,3,1.6398277499928998e-06,0.9504921404541683,1.6398277499928998e-06,0.9504921404541683,0.0,0.0,0.0,False
Sn7Pt4O3,1100K,PtSn,6,3,3,1.4403076107837662e-06,0.9579634176729458,1.4403076107837662e-06,0.9579634176729458,0.0,0.0,0.0,False
Sn7Pt4O3,1100K,Sn,6,3,3,1.2529510693129848e-06,0.9497009812132151,1.2529510693129848e-06,0.9497009812132151,0.0,0.0,0.0,False
Sn7Pt4O3,200K,Pt,6,1,5,8.28143220225829e-08,0.934033030985311,5.367452625008629e-08,0.8747429974612491,-0.059290033524061925,-2.9139795772496608e-08,-35.186903739368155,False
Sn7Pt4O3,200K,PtSn,6,1,5,6.173063268901327e-08,0.9321778419902772,3.68686275077254e-08,0.8661097390796619,-0.06606810291061527,-2.4862005181287874e-08,-40.27498844299514,False
Sn7Pt4O3,200K,Sn,6,1,5,4.1932274567329105e-08,0.9233292377302726,2.108726422545551e-08,0.8323796171241385,-0.0909496206061341,-2.0845010341873594e-08,-49.71113672453787,False
Sn7Pt4O3,300K,Pt,6,1,5,3.3841161513347727e-09,0.017554974881803062,1.1666340840042705e-08,0.1598643037523268,0.14230932887052372,8.282224688707932e-09,244.73819214039784,True
Sn7Pt4O3,300K,PtSn,6,1,5,2.5187828060480807e-09,0.014922581503808936,9.494922309071149e-09,0.16091391930165813,0.1459913377978492,6.976139503023068e-09,276.9647103462839,True
Sn7Pt4O3,300K,Sn,6,1,5,1.7061923137157082e-09,0.010746799124212825,7.455868500224454e-09,0.15435614163163963,0.1436093425074268,5.749676186508746e-09,336.98875210539586,True
Sn7Pt4O3,400K,Pt,6,1,5,2.7338552505292834e-07,0.8705897719247472,1.312568380663897e-07,0.8925169471073411,0.021927175182593905,-1.4212868698653865e-07,-51.98837318070226,True
Sn7Pt4O3,400K,PtSn,6,1,5,2.5308613447221394e-07,0.8605054782891772,8.83184992657795e-08,0.8752387828418763,0.014733304552699056,-1.6476763520643443e-07,-65.10338290560288,True
Sn7Pt4O3,400K,Sn,6,1,5,2.3402439079342094e-07,0.8444380716531443,4.799782218460318e-08,0.7733098900017628,-0.07112818165138157,-1.8602656860881777e-07,-79.49024799429047,False
Sn7Pt4O3,500K,Pt,6,1,5,2.135453829672143e-07,0.9134559649653871,1.5255756375398054e-07,0.7511115064434594,-0.1623444585219277,-6.098781921323376e-08,-28.559652456919306,False
Sn7Pt4O3,500K,PtSn,6,1,5,1.9808651266670958e-07,0.9058348654756554,1.181761727250882e-07,0.7200674497763231,-0.1857674156993323,-7.991033994162139e-08,-40.34113118850979,False
Sn7Pt4O3,500K,Sn,6,1,5,1.8357006714398475e-07,0.8795482621355434,8.589074111869688e-08,0.6046753904682843,-0.27487287166725904,-9.767932602528787e-08,-53.210922425970594,False
Sn7Pt4O3,600K,Pt,6,0,6,1.1546517708766932e-06,0.9900339952289721,1.1546517708766932e-06,0.9900339952289721,0.0,0.0,0.0,False
Sn7Pt4O3,600K,PtSn,6,0,6,9.011352236322811e-07,0.9900506819080541,9.011352236322811e-07,0.9900506819080541,0.0,0.0,0.0,False
Sn7Pt4O3,600K,Sn,6,0,6,6.630740450502902e-07,0.9875222599017236,6.630740450502902e-07,0.9875222599017236,0.0,0.0,0.0,False
Sn7Pt4O3,700K,Pt,6,0,6,3.8537126282583874e-07,0.9203377656207654,3.8537126282583874e-07,0.9203377656207654,0.0,0.0,0.0,False
Sn7Pt4O3,700K,PtSn,6,0,6,3.4253336656913744e-07,0.9308114198188534,3.4253336656913744e-07,0.9308114198188534,0.0,0.0,0.0,False
Sn7Pt4O3,700K,Sn,6,0,6,3.0230704631816023e-07,0.9275074396039373,3.0230704631816023e-07,0.9275074396039373,0.0,0.0,0.0,False
Sn7Pt4O3,800K,Pt,6,0,6,8.212749941237213e-07,0.8873500482874797,8.212749941237213e-07,0.8873500482874797,0.0,0.0,0.0,False
Sn7Pt4O3,800K,PtSn,6,0,6,7.166695242843177e-07,0.9057893594962497,7.166695242843177e-07,0.9057893594962497,0.0,0.0,0.0,False
Sn7Pt4O3,800K,Sn,6,0,6,6.184411705287798e-07,0.9203626380886394,6.184411705287798e-07,0.9203626380886394,0.0,0.0,0.0,False
Sn7Pt4O3,900K,Pt,6,1,5,1.6595194130589814e-06,0.9095746924287891,2.1350979486724233e-06,0.8197913354412453,-0.0897833569875438,4.755785356134419e-07,28.65760604371666,False
Sn7Pt4O3,900K,PtSn,6,1,5,1.3061106572752382e-06,0.8945545192625102,1.6637518150397988e-06,0.7306896531276947,-0.16386486613481543,3.576411577645606e-07,27.382148348031933,False
Sn7Pt4O3,900K,Sn,6,1,5,9.742468039056821e-07,0.8551102873463631,1.2211406007422888e-06,0.5809615479820334,-0.2741487393643297,2.468937968366067e-07,25.342017633193976,False
g-1-O1Sn4Pt3,1000K,Pt,6,1,5,1.631960444789707e-06,0.951308969292969,1.4624918228055952e-06,0.9335195102627731,-0.01778945903019591,-1.694686219841117e-07,-10.384358427630229,False
g-1-O1Sn4Pt3,1000K,PtSn,6,1,5,1.3618195806865574e-06,0.957306958341532,1.1744300033854968e-06,0.9321327832979343,-0.025174175043597757,-1.873895773010606e-07,-13.760235199921908,False
g-1-O1Sn4Pt3,1000K,Sn,6,1,5,1.0288745491860558e-06,0.9501682710505185,8.193973694048533e-07,0.908285510861989,-0.04188276018852943,-2.0947717978120248e-07,-20.359836867081626,False
g-1-O1Sn4Pt3,1100K,Pt,6,3,3,8.751986662711853e-07,0.952419098160642,8.751986662711853e-07,0.952419098160642,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,1100K,PtSn,6,3,3,6.183384018132032e-07,0.9423816820615786,6.183384018132032e-07,0.9423816820615786,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,1100K,Sn,6,3,3,3.0176161554789676e-07,0.7541556093710461,3.0176161554789676e-07,0.7541556093710461,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,200K,Pt,6,1,5,-1.09225216518575e-08,0.42922859724831086,-4.776325197122916e-09,0.13361314442999436,-0.29561545281831647,6.146196454734585e-09,-56.270856223840525,False
g-1-O1Sn4Pt3,200K,PtSn,6,1,5,-1.161871021119204e-08,0.40578852258329756,-4.054832942279928e-09,0.13532211312555945,-0.27046640945773814,7.563877268912112e-09,-65.10083418403877,False
g-1-O1Sn4Pt3,200K,Sn,6,1,5,-1.2476751430351801e-08,0.36048083489088206,-3.165603755902061e-09,0.12638737175244394,-0.23409346313843812,9.31114767444974e-09,-74.62798090053155,False
g-1-O1Sn4Pt3,300K,Pt,6,0,6,6.108439951816424e-08,0.6927089795749144,6.108439951816424e-08,0.6927089795749144,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,300K,PtSn,6,0,6,7.025057650310026e-08,0.7568771282174016,7.025057650310026e-08,0.7568771282174016,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,300K,Sn,6,0,6,8.154778872170342e-08,0.7954321948745636,8.154778872170342e-08,0.7954321948745636,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,400K,Pt,6,1,5,2.5142360236608728e-08,0.2762736808034036,-3.95570050327286e-09,0.002730814593881299,-0.2735428662095223,-2.9098060739881588e-08,-115.7332106693513,False
g-1-O1Sn4Pt3,400K,PtSn,6,1,5,3.2866507939386965e-08,0.3627302149381243,1.2848272620838802e-08,0.024977420331203003,-0.3377527946069213,-2.0018235318548164e-08,-60.90770384084057,False
g-1-O1Sn4Pt3,400K,Sn,6,1,5,4.238645917620609e-08,0.4150038338971338,3.3558985165905956e-08,0.1228570419317793,-0.2921467919653545,-8.827474010300135e-09,-20.826165199605757,False
g-1-O1Sn4Pt3,500K,Pt,6,2,4,1.955225620140623e-08,0.09467760631892144,3.517202085124971e-08,0.10379634121141264,0.009118734892491195,1.5619764649843476e-08,79.88727484411787,True
g-1-O1Sn4Pt3,500K,PtSn,6,2,4,4.7127740715987745e-08,0.420687410110242,1.0945990655279487e-07,0.5265083516390203,0.1058209415287783,6.233216583680712e-08,132.26215577030916,True
g-1-O1Sn4Pt3,500K,Sn,6,2,4,8.111414885652639e-08,0.6661622511477601,2.0101872248057995e-07,0.7139326420531481,0.04777039090538804,1.1990457362405356e-07,147.8220203433795,True
g-1-O1Sn4Pt3,600K,Pt,6,2,4,1.9583473591410244e-07,0.7518751403111336,-5.7612148247087314e-08,0.14347050070532305,-0.6084046396058105,-2.5344688416118974e-07,-129.418758617142,False
g-1-O1Sn4Pt3,600K,PtSn,6,2,4,1.5389607469503325e-07,0.6691992539265033,-5.5094287143586774e-08,0.11912830578424961,-0.5500709481422537,-2.0899036183862e-07,-135.7996701688226,False
g-1-O1Sn4Pt3,600K,Sn,6,2,4,1.0220725441034602e-07,0.4700312916405944,-5.1991218493150816e-08,0.08998692034358151,-0.38004437129701285,-1.5419847290349683e-07,-150.86842298337677,False
g-1-O1Sn4Pt3,700K,Pt,6,0,6,8.116538310290442e-07,0.8515759188109375,8.116538310290442e-07,0.8515759188109375,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,700K,PtSn,6,0,6,8.411858889760971e-07,0.8810496417141456,8.411858889760971e-07,0.8810496417141456,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,700K,Sn,6,0,6,8.77583824623975e-07,0.9065081784981232,8.77583824623975e-07,0.9065081784981232,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,800K,Pt,6,0,6,6.57614872805025e-07,0.9335304502258862,6.57614872805025e-07,0.9335304502258862,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,800K,PtSn,6,0,6,5.941332996774003e-07,0.9508415092708963,5.941332996774003e-07,0.9508415092708963,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,800K,Sn,6,0,6,5.158931735383052e-07,0.9444015609173739,5.158931735383052e-07,0.9444015609173739,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,900K,Pt,6,3,3,9.572207474468102e-07,0.7918600709253738,9.572207474468102e-07,0.7918600709253738,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,900K,PtSn,6,3,3,8.799527276396933e-07,0.8135650465682734,8.799527276396933e-07,0.8135650465682734,0.0,0.0,0.0,False
g-1-O1Sn4Pt3,900K,Sn,6,3,3,7.847210339594074e-07,0.8299169751309428,7.847210339594074e-07,0.8299169751309428,0.0,0.0,0.0,False
pt3sn5,1000K,Pt,3,3,0,2.0953070043536706e-05,0.9161375919287683,2.0953070043536706e-05,0.9161375919287683,0.0,0.0,0.0,False
pt3sn5,1000K,PtSn,3,3,0,2.1584610172420157e-05,0.9199552165458632,2.1584610172420157e-05,0.9199552165458632,0.0,0.0,0.0,False
pt3sn5,1000K,Sn,3,3,0,2.2207299430667838e-05,0.9221920320659691,2.2207299430667838e-05,0.9221920320659691,0.0,0.0,0.0,False
pt3sn5,1100K,Pt,3,3,0,1.136354578817934e-06,0.5590977625569918,1.136354578817934e-06,0.5590977625569918,0.0,0.0,0.0,False
pt3sn5,1100K,PtSn,3,3,0,1.0403432887927372e-06,0.5637769598529543,1.0403432887927372e-06,0.5637769598529543,0.0,0.0,0.0,False
pt3sn5,1100K,Sn,3,3,0,9.456764127236311e-07,0.5241857695254664,9.456764127236311e-07,0.5241857695254664,0.0,0.0,0.0,False
pt3sn5,200K,Pt,3,0,3,1.3370622465136583e-07,0.9388502404737874,1.3370622465136583e-07,0.9388502404737874,0.0,0.0,0.0,False
pt3sn5,200K,PtSn,3,0,3,1.39892644399442e-07,0.9444387371728274,1.39892644399442e-07,0.9444387371728274,0.0,0.0,0.0,False
