group_key,composition,temperature,element,run_id,gmx_D,filepath,reason
pt8sn3-1-best_300K_Pt,pt8sn3-1-best,300K,Pt,3,2.03e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn3-1-best\300K\T300.r3.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn3-1-best_300K_PtSn,pt8sn3-1-best,300K,PtSn,3,2.48e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn3-1-best\300K\T300.r3.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn3-1-best_300K_Sn,pt8sn3-1-best,300K,Sn,3,4.4200000000000007e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn3-1-best\300K\T300.r3.gpu0_msd_Sn.xvg,IQR_outlier
pt8sn3-1-best_600K_PtSn,pt8sn3-1-best,600K,PtSn,3,7.520000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn3-1-best\600K\T600.r3.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn3-1-best_700K_Sn,pt8sn3-1-best,700K,Sn,17,2.438e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn3-1-best\700K\T700.r17.gpu0_msd_Sn.xvg,IQR_outlier
pt8sn3-1-best_800K_Sn,pt8sn3-1-best,800K,Sn,18,5.856e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn3-1-best\800K\T800.r18.gpu0_msd_Sn.xvg,IQR_outlier
pt8sn3-1-best_900K_Sn,pt8sn3-1-best,900K,Sn,6,3.5320000000000002e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn3-1-best\900K\T900.r6.gpu0_msd_Sn.xvg,IQR_outlier
pt8sn4-1-best_1000K_Pt,pt8sn4-1-best,1000K,Pt,7,3.6620000000000007e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\1000K\T1000.r7.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn4-1-best_1000K_Pt,pt8sn4-1-best,1000K,Pt,24,5.9000000000000006e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\1000K\T1000.r24.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_Pt,pt8sn4-1-best,1000K,Pt,25,6.8e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\1000K\T1000.r25.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_Pt,pt8sn4-1-best,1000K,Pt,26,5.1e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\1000K\T1000.r26.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_Pt,pt8sn4-1-best,1000K,Pt,7,-4.5900000000000007e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn4-1-best\1000K\T1000.r7.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_PtSn,pt8sn4-1-best,1000K,PtSn,7,3.7280000000000006e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\1000K\T1000.r7.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn4-1-best_1000K_PtSn,pt8sn4-1-best,1000K,PtSn,24,2.46e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\1000K\T1000.r24.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_PtSn,pt8sn4-1-best,1000K,PtSn,25,9.440000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\1000K\T1000.r25.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_PtSn,pt8sn4-1-best,1000K,PtSn,26,4.7200000000000004e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\1000K\T1000.r26.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_PtSn,pt8sn4-1-best,1000K,PtSn,7,-1.0300000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn4-1-best\1000K\T1000.r7.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_Sn,pt8sn4-1-best,1000K,Sn,24,8.61e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\1000K\T1000.r24.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_Sn,pt8sn4-1-best,1000K,Sn,26,3.4500000000000003e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\1000K\T1000.r26.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_Sn,pt8sn4-1-best,1000K,Sn,7,3.946e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\1000K\T1000.r7.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn4-1-best_1000K_Sn,pt8sn4-1-best,1000K,Sn,7,1.065e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn4-1-best\1000K\T1000.r7.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn4-1-best_1100K_Pt,pt8sn4-1-best,1100K,Pt,8,1.196e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\1100K\T1100.r8.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn4-1-best_1100K_Pt,pt8sn4-1-best,1100K,Pt,8,1.7890000000000002e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn4-1-best\1100K\T1100.r8.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn4-1-best_1100K_PtSn,pt8sn4-1-best,1100K,PtSn,8,1.4010000000000002e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\1100K\T1100.r8.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn4-1-best_1100K_PtSn,pt8sn4-1-best,1100K,PtSn,8,2.029e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn4-1-best\1100K\T1100.r8.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn4-1-best_1100K_Sn,pt8sn4-1-best,1100K,Sn,28,8.607e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\1100K\T1100.r28.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn4-1-best_1100K_Sn,pt8sn4-1-best,1100K,Sn,8,2.0740000000000004e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\1100K\T1100.r8.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn4-1-best_1100K_Sn,pt8sn4-1-best,1100K,Sn,8,2.819e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn4-1-best\1100K\T1100.r8.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn4-1-best_300K_Pt,pt8sn4-1-best,300K,Pt,0,-7.000000000000001e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn4-1-best\300K\T300.r0.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn4-1-best_400K_Pt,pt8sn4-1-best,400K,Pt,1,-8e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\400K\T400.r1.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn4-1-best_400K_PtSn,pt8sn4-1-best,400K,PtSn,1,-9.000000000000001e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\400K\T400.r1.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn4-1-best_400K_Sn,pt8sn4-1-best,400K,Sn,1,-1.3e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\400K\T400.r1.gpu0_msd_Sn.xvg,IQR_outlier
pt8sn4-1-best_500K_Pt,pt8sn4-1-best,500K,Pt,2,-1e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\500K\T500.r2.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn4-1-best_500K_PtSn,pt8sn4-1-best,500K,PtSn,2,-1e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\500K\T500.r2.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn4-1-best_500K_Sn,pt8sn4-1-best,500K,Sn,2,-1.3e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\500K\T500.r2.gpu0_msd_Sn.xvg,IQR_outlier
pt8sn4-1-best_800K_Pt,pt8sn4-1-best,800K,Pt,18,1.97e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\800K\T800.r18.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn4-1-best_800K_PtSn,pt8sn4-1-best,800K,PtSn,18,1.726e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\800K\T800.r18.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn4-1-best_900K_Pt,pt8sn4-1-best,900K,Pt,21,6.64e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\900K\T900.r21.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn4-1-best_900K_PtSn,pt8sn4-1-best,900K,PtSn,21,7.26e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\900K\T900.r21.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn4-1-best_900K_Sn,pt8sn4-1-best,900K,Sn,21,9.300000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn4-1-best\900K\T900.r21.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn4-1-best_900K_Sn,pt8sn4-1-best,900K,Sn,6,1.8930000000000001e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn4-1-best\900K\T900.r6.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn4-1-best_900K_Sn,pt8sn4-1-best,900K,Sn,6,1.667e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn4-1-best\900K\T900.r6.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn5-1-best_1000K_Pt,pt8sn5-1-best,1000K,Pt,7,9.901e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn5-1-best\1000K\T1000.r7.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn5-1-best_1000K_Pt,pt8sn5-1-best,1000K,Pt,26,2.561e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1000K\T1000.r26.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn5-1-best_1000K_Pt,pt8sn5-1-best,1000K,Pt,7,4.858000000000001e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn5-1-best\1000K\T1000.r7.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn5-1-best_1000K_PtSn,pt8sn5-1-best,1000K,PtSn,26,2.7700000000000006e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1000K\T1000.r26.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn5-1-best_1000K_PtSn,pt8sn5-1-best,1000K,PtSn,7,9.447000000000001e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn5-1-best\1000K\T1000.r7.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn5-1-best_1000K_PtSn,pt8sn5-1-best,1000K,PtSn,7,4.8880000000000005e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn5-1-best\1000K\T1000.r7.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn5-1-best_1000K_Sn,pt8sn5-1-best,1000K,Sn,26,3.3210000000000005e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1000K\T1000.r26.gpu0_msd_Sn.xvg,IQR_outlier
pt8sn5-1-best_1000K_Sn,pt8sn5-1-best,1000K,Sn,7,8.254000000000001e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn5-1-best\1000K\T1000.r7.gpu0_msd_Sn.xvg,IQR_outlier
pt8sn5-1-best_1000K_Sn,pt8sn5-1-best,1000K,Sn,7,4.967e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn5-1-best\1000K\T1000.r7.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_Pt,pt8sn5-1-best,1100K,Pt,29,9.4499e-05,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1100K\T1100.r29.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn5-1-best_1100K_Pt,pt8sn5-1-best,1100K,Pt,27,-1.8800000000000002e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1100K\T1100.r27.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_Pt,pt8sn5-1-best,1100K,Pt,28,4.91e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1100K\T1100.r28.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_Pt,pt8sn5-1-best,1100K,Pt,8,-2.239e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn5-1-best\1100K\T1100.r8.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_Pt,pt8sn5-1-best,1100K,Pt,8,1.9281e-05,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn5-1-best\1100K\T1100.r8.gpu0_msd_Pt.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_PtSn,pt8sn5-1-best,1100K,PtSn,29,9.316100000000001e-05,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1100K\T1100.r29.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn5-1-best_1100K_PtSn,pt8sn5-1-best,1100K,PtSn,27,9.5e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1100K\T1100.r27.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_PtSn,pt8sn5-1-best,1100K,PtSn,28,8.860000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1100K\T1100.r28.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_PtSn,pt8sn5-1-best,1100K,PtSn,8,-1.9270000000000004e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn5-1-best\1100K\T1100.r8.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_PtSn,pt8sn5-1-best,1100K,PtSn,8,1.9393000000000002e-05,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn5-1-best\1100K\T1100.r8.gpu0_msd_PtSn.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_Sn,pt8sn5-1-best,1100K,Sn,29,8.9642e-05,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1100K\T1100.r29.gpu0_msd_Sn.xvg,IQR_outlier
pt8sn5-1-best_1100K_Sn,pt8sn5-1-best,1100K,Sn,27,8.390000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1100K\T1100.r27.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_Sn,pt8sn5-1-best,1100K,Sn,28,1.923e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\1100K\T1100.r28.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_Sn,pt8sn5-1-best,1100K,Sn,8,-1.105e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn5-1-best\1100K\T1100.r8.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn5-1-best_1100K_Sn,pt8sn5-1-best,1100K,Sn,8,1.9689000000000004e-05,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8\pt8sn5-1-best\1100K\T1100.r8.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn5-1-best_300K_Pt,pt8sn5-1-best,300K,Pt,4,-7.000000000000001e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\300K\T300.r4.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn5-1-best_300K_PtSn,pt8sn5-1-best,300K,PtSn,4,-8e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\300K\T300.r4.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn5-1-best_600K_Pt,pt8sn5-1-best,600K,Pt,14,1.6150000000000002e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\600K\T600.r14.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn5-1-best_600K_PtSn,pt8sn5-1-best,600K,PtSn,14,1.6120000000000002e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\600K\T600.r14.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn5-1-best_600K_Sn,pt8sn5-1-best,600K,Sn,14,1.6030000000000002e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\600K\T600.r14.gpu0_msd_Sn.xvg,IQR_outlier
pt8sn5-1-best_700K_Pt,pt8sn5-1-best,700K,Pt,17,1.219e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\700K\T700.r17.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn5-1-best_700K_PtSn,pt8sn5-1-best,700K,PtSn,17,1.4340000000000002e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\700K\T700.r17.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn5-1-best_900K_Pt,pt8sn5-1-best,900K,Pt,23,8.17e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\900K\T900.r23.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn5-1-best_900K_Pt,pt8sn5-1-best,900K,Pt,6,4.265000000000001e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn5-1-best\900K\T900.r6.gpu0_msd_Pt.xvg,IQR_outlier
pt8sn5-1-best_900K_PtSn,pt8sn5-1-best,900K,PtSn,6,4.519e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\gmx_msd_results_20251015_184626_collected\work1-ptsnalo\nnmd\dp-md\4090-ustc\GPU-Pt8\Pt8-2\pt8sn5-1-best\900K\T900.r6.gpu0_msd_PtSn.xvg,IQR_outlier
pt8sn5-1-best_900K_Sn,pt8sn5-1-best,900K,Sn,22,9.67e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\900K\T900.r22.gpu0_msd_Sn.xvg,Intercept>10.0A²
pt8sn5-1-best_900K_Sn,pt8sn5-1-best,900K,Sn,23,1.6950000000000003e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\Pt8\pt8sn5-1-best\900K\T900.r23.gpu0_msd_Sn.xvg,Intercept>10.0A²
